#{"t_start": 1763553448.0289457, "env_id": "BipedalWalker-v3"}
r,l,t
274.506274,1252,2979.267786
275.49925,1265,3032.381009
270.206384,1297,3084.277218
271.626975,1276,3108.848163
279.264474,1199,3163.028023
279.624695,1199,3183.327359
24.88349,619,3222.491818
274.142269,1259,3246.621224
5.262376,522,3284.825603
280.429492,1160,3307.260262
277.613696,1190,3350.824281
277.933223,1217,3373.278004
282.20815,1137,3426.026197
-115.299299,74,3426.6212
277.706078,1189,3483.108696
137.645085,1018,3506.418451
283.089375,1105,3558.205737
278.819049,1175,3574.513452
283.572959,1118,3627.462801
279.122327,1162,3653.047878
277.078015,1187,3707.049969
-8.768961,453,3717.559142
283.571674,1104,3769.962055
285.934052,1089,3787.813243
283.567833,1102,3844.464939
25.086941,542,3854.653822
288.844736,1054,3879.823339
165.27313,1050,3929.378724
168.259995,1009,3954.553229
285.599541,1073,4012.836551
285.399534,1092,4063.501355
39.534917,538,4076.034321
285.332182,1076,4100.120947
286.812353,1043,4158.988779
284.847908,1066,4175.514693
281.189826,1138,4234.972813
285.731547,1061,4259.548714
280.741966,1133,4319.172427
284.495075,1075,4335.925193
285.751275,1055,4394.487718
283.544259,1077,4448.807921
283.7465,1080,4466.146159
284.768281,1059,4520.903442
282.1797,1118,4547.557349
285.091657,1060,4602.837898
289.397903,999,4616.979719
288.070713,1007,4668.163834
285.51932,1043,4691.911499
281.608937,1091,4741.380631
286.175662,1020,4765.268409
287.295941,1029,4816.020165
286.313885,1057,4832.249918
288.721782,996,4885.920418
289.294504,1005,4902.45976
150.41259,909,4957.452573
284.892264,1031,4979.677787
4.528645,394,4983.148087
287.568461,1010,5037.899919
287.205287,992,5055.044454
288.009354,1010,5109.927479
282.772657,1056,5135.319273
283.829765,1062,5187.284594
287.478834,1022,5212.607889
289.963105,974,5269.97749
287.679085,1001,5286.610442
286.837625,1025,5343.533478
284.577951,1057,5370.042598
290.092364,974,5422.120406
284.616845,1032,5445.585298
288.347428,995,5492.737429
289.876528,967,5515.237767
-15.280344,337,5518.416441
285.535218,1030,5573.9342
287.529176,988,5598.597461
287.344607,1012,5648.560227
286.581623,1009,5670.108635
292.277362,933,5719.711167
285.421695,1009,5742.914732
289.849655,959,5799.599519
286.535202,992,5816.981943
286.121522,991,5874.971201
287.737493,983,5892.051126
289.340957,978,5948.120547
285.833538,1027,5965.047914
78.696837,590,5976.691217
291.300641,943,6030.026713
290.057409,929,6044.257525
288.614503,980,6100.456629
291.416971,948,6124.239646
290.997067,958,6171.459461
-35.694827,250,6174.145701
289.232718,967,6196.21606
121.174594,812,6242.30827
288.203662,963,6265.004658
290.801423,939,6312.627264
292.508067,937,6336.322267
290.139532,962,6390.014108
285.364427,1008,6411.311784
288.809669,963,6463.897543
293.549998,905,6480.653443
289.359205,960,6540.500806
50.765056,539,6545.402056
292.821921,926,6568.998204
287.372238,985,6619.23067
290.11063,951,6641.356311
139.768452,786,6691.002806
290.543758,951,6714.793166
292.026319,932,6730.4082
286.184891,1000,6785.626087
290.982162,947,6801.733849
291.503692,941,6858.836051
290.335321,941,6874.891792
287.574021,956,6931.341363
289.252495,979,6948.433059
292.030446,938,7005.435421
290.729628,940,7021.695936
-15.373531,310,7031.679879
287.854699,974,7086.365825
289.399709,947,7102.677802
289.313971,960,7159.439386
291.198699,902,7175.032695
288.134767,979,7229.368946
292.849974,908,7245.275037
292.091696,919,7295.146689
291.921094,922,7317.226284
290.11946,947,7366.998658
292.11488,904,7387.904146
287.809507,952,7401.691431
289.285489,928,7455.772165
289.813836,934,7470.576534
289.753887,919,7523.076254
288.279018,943,7539.162139
289.247142,922,7595.611173
292.199376,896,7611.673987
292.504274,895,7668.585403
288.894809,922,7683.667757
290.508339,916,7705.510704
292.361454,904,7754.480922
292.50999,886,7775.21993
291.645824,897,7824.562803
291.154833,902,7840.655015
291.129071,902,7895.742406
292.315438,887,7909.846787
292.250585,894,7964.573437
292.658199,894,7977.526351
291.162761,901,8001.126109
289.4734,926,8048.394717
292.262986,896,8069.903776
294.752476,864,8120.652028
291.307281,894,8136.97005
295.410275,870,8195.658544
291.530693,884,8211.156275
289.486415,926,8234.50263
288.736092,927,8280.73603
291.336353,889,8300.846873
291.182866,890,8351.949847
292.922323,876,8365.083793
291.639551,896,8420.886732
292.14806,895,8437.511052
292.040161,881,8495.006331
292.820854,887,8510.529233
291.39909,889,8526.574811
292.577747,872,8589.317099
292.50776,886,8607.011155
146.60874,784,8666.412426
293.498373,871,8683.173535
293.244084,881,8698.820931
-0.781271,329,8748.546509
102.812911,639,8762.684612
291.698806,892,8779.388279
295.124132,866,8839.268652
294.696666,847,8856.422062
293.894334,862,8911.105436
295.445355,847,8933.726635
291.346697,893,8947.74479
293.354973,878,9008.08637
293.227031,875,9025.03772
294.126128,863,9077.313888
124.679414,697,9100.325216
293.638308,863,9155.904849
291.307518,889,9171.498208
291.699884,882,9193.529871
293.436689,877,9246.923366
290.14348,909,9271.597214
39.118072,446,9276.945208
293.134288,857,9337.510191
292.242628,889,9353.609931
291.823066,905,9411.261162
152.455663,788,9425.743456
295.93525,842,9478.255759
294.726124,845,9494.068325
290.602389,910,9517.167573
293.72699,858,9570.325221
150.897119,757,9592.828762
291.889403,876,9646.09086
295.143304,850,9662.268932
294.037265,855,9685.636827
292.415243,870,9741.441995
77.896874,544,9754.218682
294.021622,842,9806.059323
293.84056,852,9828.259041
294.418856,834,9842.33634
292.550057,883,9894.688199
290.030015,894,9918.59562
294.825359,844,9971.733534
179.596207,876,9995.492367
293.29206,848,10047.444435
290.827685,886,10064.844301
291.635376,875,10085.456143
292.333377,869,10135.833934
292.993977,854,10151.693226
291.900754,857,10213.226285
293.905871,846,10230.362043
292.996506,852,10254.30039
295.416432,832,10303.282365
293.041341,864,10318.194744
290.481317,879,10377.046355
293.352866,866,10394.019198
292.59276,857,10450.658544
297.053069,817,10471.377232
292.186437,873,10487.89764
293.652164,860,10547.613986
292.349159,856,10563.938675
292.204005,873,10619.759258
296.992775,826,10644.005047
292.420358,858,10659.226548
296.086063,833,10713.599697
296.330182,826,10735.699971
295.126342,826,10786.375045
292.8945,855,10800.499496
119.454756,669,10813.511697
291.432861,872,10872.99265
293.271243,850,10889.653081
292.314748,877,10953.415338
292.29371,851,10970.949143
290.886567,871,11024.910813
291.396828,874,11048.158316
294.975941,848,11064.286274
291.269343,888,11126.928361
292.245964,874,11142.545115
292.243014,866,11195.798855
293.000541,843,11216.312449
293.5571,847,11230.985744
293.925861,851,11278.874681
293.010616,860,11300.398034
291.6665,872,11355.343463
294.328026,855,11371.181472
294.978877,832,11431.500892
292.177263,866,11447.412702
290.248754,887,11470.191997
