#{"t_start": 1763553448.0276892, "env_id": "BipedalWalker-v3"}
r,l,t
-103.970518,1600,17.913152
-119.720564,1600,67.367181
-100.776247,58,67.900898
-122.779846,1600,115.67834
-108.123051,39,116.170584
-111.629523,75,116.876054
-104.355207,1600,175.596731
-110.236409,1600,211.440354
-101.027262,74,243.378088
-104.45223,1600,282.186104
-101.816467,69,282.829036
-117.603085,95,297.418797
-102.2761,1600,345.373793
-80.932066,1600,416.39938
-77.119203,1600,486.976099
-65.924479,1600,565.136489
-59.423253,1600,603.634231
-107.51801,153,615.829452
-45.983422,1600,683.855912
-54.276992,1600,764.404569
-45.794762,1600,833.535823
-36.824455,1600,882.607208
-11.908811,1600,950.009319
-19.400465,1600,1030.871324
2.424236,1600,1099.897246
13.297791,1600,1179.821603
19.40428,1600,1230.820304
33.712867,1600,1301.326766
-108.570475,68,1301.932865
44.797082,1600,1380.486562
52.26454,1600,1444.939863
51.426545,1600,1517.595414
-102.342357,81,1518.194775
92.319716,1600,1545.574837
75.511795,1600,1599.393773
-10.179971,1410,1650.250502
113.479287,1600,1704.693748
19.441527,1236,1721.285086
129.962,1600,1778.474665
-35.577662,636,1785.618294
137.728098,1600,1837.582528
132.219385,1600,1895.974927
144.043018,1600,1944.849218
55.549099,1562,1974.376191
181.872916,1600,2030.29305
180.069372,1600,2094.849343
206.486525,1600,2151.545444
4.020105,739,2164.722063
218.513382,1600,2219.933823
17.640194,830,2231.676644
-27.89333,636,2278.563851
244.166078,1600,2299.161715
-19.562487,613,2341.353736
263.126963,1433,2366.001662
-45.708985,349,2407.069093
243.631117,1600,2433.114187
258.595578,1484,2494.318669
-20.567063,458,2505.280331
28.076255,872,2552.587874
257.611863,1496,2580.258297
260.527045,1463,2640.758933
262.100953,1391,2694.579559
264.543834,1385,2743.838413
265.060105,1370,2770.631826
268.208005,1326,2823.218946
263.923453,1393,2877.676325
270.608103,1311,2901.540592
53.276257,759,2943.651804
268.158309,1357,2968.601984
275.271386,1253,3021.525908
271.795874,1282,3046.028979
274.969859,1253,3097.856059
5.217013,523,3109.187264
276.615882,1218,3163.521491
276.575782,1213,3211.726165
279.669462,1173,3234.893551
275.636668,1242,3285.765595
5.902057,456,3296.888507
-110.383183,70,3297.715933
274.509813,1240,3346.89002
280.066085,1196,3368.983435
283.62817,1139,3414.838032
280.766077,1159,3439.811886
275.826781,1227,3495.627963
281.256072,1153,3518.835966
282.905201,1121,3570.863429
284.522188,1080,3594.53917
282.13341,1107,3641.179386
285.164471,1111,3694.666595
278.114205,1197,3718.993546
285.176212,1109,3771.460553
283.262719,1113,3797.392204
285.654984,1094,3846.245673
288.012261,1053,3869.800028
19.450673,481,3913.875821
285.502969,1105,3939.028569
83.047348,682,3953.26701
286.298718,1068,4004.105324
285.587971,1086,4028.350734
286.598154,1051,4085.681265
283.865261,1114,4145.140569
284.807447,1078,4162.743609
283.450296,1108,4220.411683
159.950151,962,4244.669277
59.024922,654,4258.022277
285.078534,1075,4310.28962
-69.69998,174,4319.21527
282.815036,1097,4370.202723
281.38348,1123,4395.395458
281.730437,1121,4449.935246
281.532307,1117,4475.039904
287.105015,1041,4522.349944
284.951433,1048,4548.294161
282.658425,1098,4603.861727
284.767273,1065,4624.630971
284.334158,1076,4670.349468
287.770755,1042,4694.305242
161.615753,978,4749.450054
288.823431,1005,4766.412954
286.702704,1021,4817.425808
284.455807,1070,4833.411824
283.364684,1058,4887.560173
286.644306,1022,4911.584749
285.470633,1041,4960.74317
285.447391,1025,4982.740319
286.067084,1011,5037.396318
285.416784,1048,5055.089008
285.907314,1036,5110.300358
286.766455,1018,5135.200555
285.184471,1037,5186.802558
289.710054,994,5212.087057
288.897006,998,5269.587917
290.776532,978,5285.995834
283.51627,1053,5343.290788
287.687994,1004,5360.919692
289.269278,968,5421.137807
284.625453,1034,5444.751803
289.766747,968,5491.625296
145.092369,832,5506.952766
288.440769,981,5561.555165
287.408789,997,5584.322977
288.289449,1005,5634.729109
286.659368,1024,5658.362737
288.002803,968,5706.995156
285.83856,1019,5731.07767
290.667177,960,5753.425402
287.278114,1003,5804.387824
289.127667,971,5828.052786
289.160448,966,5879.058371
60.997189,655,5892.607047
288.558956,966,5948.464515
289.099974,951,5964.806553
290.710605,946,6018.471388
288.952108,972,6038.491184
291.30186,941,6088.200331
288.682609,976,6111.370295
288.990572,960,6160.417789
287.905981,958,6181.920123
289.326381,971,6197.372635
290.653427,979,6251.787307
289.091848,975,6267.946514
292.413014,943,6323.160721
290.140807,950,6339.533183
289.320841,950,6399.397818
284.703578,1020,6413.942438
288.93132,974,6467.347143
288.933472,991,6492.021517
291.41043,930,6543.913777
289.180461,956,6567.643075
290.379696,937,6617.560888
288.020794,963,6639.897897
1.634769,367,6643.262512
286.597065,994,6702.18265
291.899105,932,6718.660398
290.288864,942,6773.838286
-48.976361,197,6775.34112
289.359517,965,6798.08138
286.725375,977,6848.763913
288.543369,940,6871.831825
289.26308,940,6920.947906
294.758138,887,6943.686056
290.855797,930,6993.327847
291.633049,931,7017.388935
290.268412,954,7033.574745
288.443206,960,7087.945264
289.581691,947,7104.324541
291.245064,928,7160.761612
290.974109,939,7177.083055
292.454028,905,7230.542809
292.301801,921,7246.42793
290.292256,952,7302.848098
288.936742,949,7318.917397
292.158211,914,7374.748951
291.001586,922,7389.434512
289.59841,937,7408.382473
292.072172,902,7456.877753
288.703167,945,7478.955105
290.910914,920,7524.860391
290.797679,928,7546.658815
289.628893,936,7596.854924
293.352783,877,7612.589911
292.036809,907,7669.882588
290.105394,922,7684.917707
291.143741,919,7738.590455
292.314958,889,7755.641249
289.715599,923,7776.386517
292.050571,887,7826.042394
290.696114,902,7848.547556
292.896559,886,7896.93189
293.369452,884,7910.693451
78.982727,618,7922.494629
293.671905,878,7975.677188
291.156309,887,7992.03125
293.794624,874,8046.137147
290.012108,924,8061.648114
290.824432,926,8119.03577
183.044115,851,8134.818988
291.002885,900,8151.257709
292.359088,879,8209.50299
291.582819,900,8225.812293
290.156726,917,8278.863926
290.303436,905,8293.258049
294.032079,875,8349.794424
290.10859,926,8363.539421
289.382872,900,8419.389326
292.085377,891,8435.962224
290.719975,905,8452.416264
293.804191,859,8509.075529
293.237706,861,8524.511735
292.575618,881,8587.735627
294.531493,864,8604.887266
294.257581,859,8657.758325
294.501452,855,8681.586602
291.353499,898,8697.500946
291.333853,906,8760.87326
292.45781,887,8776.973906
290.044178,888,8829.45609
292.586277,877,8854.98611
292.722154,866,8909.879738
292.645,876,8932.672382
-18.384542,298,8936.128344
290.553479,906,8992.998307
292.43927,878,9010.627345
290.754325,904,9027.86996
294.381496,860,9087.395766
294.527189,842,9103.960609
292.89865,872,9166.84163
291.523209,881,9182.095857
295.314118,849,9234.086002
291.24413,889,9257.873424
291.177051,899,9275.671582
293.159692,879,9336.883023
294.614218,841,9352.265191
291.556637,881,9403.567134
289.80036,909,9425.331172
290.997901,914,9478.757598
290.62394,874,9501.27145
293.894271,865,9517.355748
293.628106,858,9570.670311
290.770506,900,9594.652653
292.980121,863,9647.806815
293.808995,849,9670.974189
294.046384,860,9726.532144
37.508885,445,9738.04414
293.335458,874,9754.938538
293.397161,862,9806.765762
293.263206,865,9829.032725
294.666719,853,9843.679913
106.307147,660,9893.603247
292.084304,893,9917.280148
293.034848,862,9970.883682
292.862102,886,9987.385706
289.750699,908,10047.255531
288.74474,914,10064.927717
292.093783,873,10085.509622
-119.595521,104,10086.432672
169.339481,802,10136.291675
292.740152,869,10158.764425
292.375917,871,10214.199727
291.195469,878,10231.761512
290.19442,896,10289.279464
295.172129,835,10305.128268
292.223259,874,10327.379581
294.106127,836,10378.388176
294.435321,842,10394.98452
292.41761,858,10458.11372
293.348664,846,10472.791277
292.039738,853,10489.119954
293.266195,845,10548.430547
293.287407,851,10565.014395
291.755074,861,10620.479805
293.179653,865,10645.025981
295.260284,837,10698.212093
49.145095,479,10710.740946
293.724014,862,10726.359587
293.407521,857,10784.545513
291.371463,885,10798.902978
292.314211,871,10813.816469
50.512548,471,10861.94838
294.303095,835,10884.85964
292.814535,845,10942.689086
294.689431,833,10958.199939
291.229466,866,10982.367019
290.381058,881,11036.171997
291.849568,877,11052.942727
292.227501,854,11115.52237
293.212718,851,11130.920984
293.468849,859,11153.704594
293.813651,851,11205.96257
291.39893,861,11220.763049
293.032249,863,11274.057078
-117.477662,120,11275.565032
291.753542,868,11290.816534
292.722454,850,11351.585984
294.988288,839,11367.323854
294.889667,833,11383.828748
293.327223,853,11443.742259
292.495841,853,11460.022885
