#{"t_start": 1763553448.0249448, "env_id": "BipedalWalker-v3"}
r,l,t
-124.400436,163,4.184095
-119.346336,104,5.435459
-116.431996,1600,20.444531
-119.475732,83,22.121078
-115.90972,60,22.584739
-125.629409,1600,70.872644
-123.419898,85,71.643578
-118.608877,65,73.633442
-105.916447,105,74.59882
-107.98835,1600,122.180649
-116.42352,1600,191.273823
-111.110428,1600,247.514605
-104.247662,1600,331.594093
-88.384474,1600,348.184883
-102.152366,112,349.825344
-83.735533,1600,419.668146
-85.514351,1600,501.24625
-107.853592,96,502.068539
-73.201307,1600,569.320581
-74.068185,1600,649.852738
-56.23277,1600,698.183308
-55.51829,1600,767.360439
-34.821474,1600,848.704899
-119.238751,88,849.525031
-20.644844,1600,916.521406
1.580605,1600,965.983185
-17.185472,1600,1046.178663
-12.257208,1600,1114.842742
6.75496,1600,1194.933674
19.926667,1600,1265.996649
13.388268,1600,1316.664912
51.470766,1600,1383.858029
51.083297,1600,1458.912442
56.286473,1600,1520.020787
65.789365,1600,1578.715395
103.966318,1600,1604.309313
100.831188,1600,1657.747347
97.777269,1600,1711.255984
-80.555114,201,1713.121169
129.430583,1600,1769.747532
-97.473987,338,1772.937815
145.889341,1600,1825.805666
42.31568,1544,1846.921556
139.739017,1600,1903.341601
145.631938,1600,1958.095942
144.47665,1600,2017.119141
210.658569,1600,2074.318503
153.1295,1600,2106.646528
-86.633011,144,2107.784159
230.077303,1600,2165.531529
231.907664,1600,2220.707173
24.564278,997,2239.026687
11.686102,717,2281.602819
235.689523,1600,2338.518739
57.732668,1002,2352.950045
253.519536,1529,2415.485847
253.892278,1562,2473.304517
258.343462,1492,2505.195028
-47.068166,417,2540.7425
253.551902,1577,2576.957376
261.108028,1427,2629.136166
264.72553,1399,2686.19181
-13.430842,669,2696.35374
98.997569,973,2714.458024
264.321304,1383,2769.210788
265.648449,1357,2822.241309
55.415338,773,2840.565985
261.442961,1429,2889.547231
269.813104,1289,2943.004761
274.090402,1264,2967.043664
273.375175,1268,3019.970973
272.628043,1266,3044.790604
279.365771,1185,3095.38682
278.24207,1192,3148.808209
279.171032,1204,3171.767133
274.973516,1222,3221.351264
279.320754,1177,3244.989401
278.925182,1188,3288.901336
283.789974,1146,3310.96216
278.544662,1201,3361.114647
278.083946,1189,3413.007151
126.152269,971,3436.375304
277.427258,1232,3492.156284
278.994199,1148,3509.244534
281.645231,1144,3561.611852
283.653404,1126,3584.964518
279.103928,1176,3639.046927
280.743716,1169,3663.343044
282.993184,1142,3716.716301
283.251145,1092,3762.12131
282.983016,1118,3787.111658
287.688297,1070,3843.574568
283.780272,1089,3867.284991
286.095383,1070,3916.707279
285.473943,1100,3942.498915
285.346769,1085,4001.23972
-12.961895,371,4004.843556
282.598739,1102,4029.083243
284.506516,1100,4086.990395
177.317726,1053,4145.625523
-65.204449,168,4147.277881
286.74722,1059,4171.432777
124.492444,883,4220.064553
288.757022,1032,4245.195157
289.875804,1035,4297.752025
173.064857,1107,4321.796028
284.764972,1091,4380.1465
285.834391,1045,4404.106991
282.812919,1083,4451.30021
285.155292,1066,4475.980502
285.242955,1059,4531.441765
283.030951,1092,4549.834472
285.025109,1056,4604.806766
284.948694,1075,4625.836262
282.873294,1087,4678.918843
285.831205,1041,4695.804512
283.784153,1078,4751.405475
285.909829,1025,4775.212732
286.421809,1048,4819.687955
287.472715,1009,4842.221141
282.173392,1085,4896.621316
284.489759,1061,4914.522511
48.46744,600,4959.588885
67.429689,649,4971.936518
287.987712,1025,5026.046799
287.913788,994,5049.675233
283.546731,1050,5097.710385
287.816574,1014,5123.021317
286.404826,1042,5173.778988
284.623981,1049,5199.708796
284.969726,1045,5258.653932
289.43361,967,5274.506018
288.765919,986,5297.736381
288.987397,979,5355.518089
283.981482,1064,5374.719205
289.776718,966,5432.409498
290.428963,960,5449.010056
28.911218,461,5490.889149
289.517127,971,5513.905313
39.13641,504,5518.364057
284.025929,1048,5574.238851
289.531272,975,5598.614547
-15.192272,313,5634.128311
50.681763,550,5647.171482
289.146282,982,5668.610571
-89.751663,110,5669.645307
-69.3532,164,5671.118181
287.608833,991,5728.274481
285.58881,996,5744.283766
285.512996,1014,5801.694742
288.130977,980,5818.935943
289.427084,972,5876.992806
290.059722,959,5900.567029
288.910845,967,5949.128823
287.149342,973,5971.783306
288.074393,972,6019.982113
289.983922,951,6039.939094
287.152129,982,6089.785433
290.783425,956,6112.60484
288.047919,1000,6161.962925
289.466945,983,6183.507114
287.45076,1010,6238.295231
287.698697,1000,6254.47513
287.84094,1005,6309.284953
288.94707,970,6326.250946
290.29353,970,6386.432181
285.767506,1001,6403.452913
287.391099,967,6423.123202
288.698952,980,6478.42641
291.395747,926,6495.034454
290.461349,949,6553.616493
290.831636,953,6571.194502
290.187593,958,6628.092362
291.32446,946,6642.52643
290.957713,921,6701.043396
-35.998879,257,6703.367163
287.925318,953,6726.185978
291.006842,927,6774.773077
37.878518,527,6786.419683
290.458831,949,6802.293677
293.349957,915,6859.106501
289.143147,944,6875.165519
291.664949,930,6931.43609
290.918544,927,6947.980518
290.162092,948,7005.217703
291.600505,926,7021.270875
290.613717,953,7077.189241
15.693059,419,7086.707122
292.671934,912,7102.772428
292.815621,912,7153.179284
292.550757,924,7174.902668
293.817318,897,7221.937799
292.40934,921,7244.390551
291.553379,915,7294.106209
291.406808,915,7316.320134
291.93649,916,7332.700993
288.509741,937,7386.658297
288.668991,951,7400.934385
293.356143,888,7454.454384
290.264201,938,7469.088913
289.55089,938,7522.051274
291.504544,923,7537.663791
290.477513,925,7593.935866
292.009481,904,7610.143756
294.900425,892,7633.044738
293.351632,896,7682.347226
292.347744,900,7698.113439
295.135764,880,7752.573403
293.867473,894,7767.682177
189.266999,869,7822.443663
291.608521,897,7838.864752
289.122426,926,7893.55235
289.749045,914,7908.622
293.237926,898,7922.523192
294.274379,880,7975.708977
292.072712,908,7992.315114
291.406761,909,8046.640087
292.771821,888,8061.911097
290.221825,895,8118.950692
289.313971,903,8135.459908
293.244131,880,8151.485832
292.355302,884,8209.708456
294.77232,862,8225.736056
290.401856,910,8278.733041
289.334629,921,8293.254181
290.61044,912,8350.251209
292.902222,880,8363.467778
291.826077,883,8412.560989
293.730171,866,8435.451865
289.934856,909,8451.988758
292.090737,885,8508.85128
294.771091,872,8524.427152
292.524607,876,8587.611859
293.561376,867,8604.64028
187.19154,844,8657.547539
292.799531,874,8681.523838
295.484913,856,8697.010747
294.944204,867,8752.772212
291.68312,890,8775.888893
292.256302,890,8828.769914
293.533176,868,8853.72215
290.981681,890,8909.336568
169.844592,829,8924.733051
294.589878,873,8945.323687
293.863813,856,8997.455114
294.323952,858,9021.72161
292.492681,881,9074.264672
294.078106,871,9091.529952
292.788951,871,9116.471854
291.579814,884,9170.656861
292.055624,892,9192.602983
293.64422,868,9245.872381
292.243774,891,9263.287021
291.823707,875,9324.284755
166.372771,806,9340.289997
292.213585,856,9355.972557
293.627026,853,9413.355854
292.897787,880,9428.396283
291.931592,876,9488.551766
291.828338,875,9504.312903
295.250335,843,9558.121409
-9.771704,321,9567.714612
292.333664,881,9584.836649
294.114503,848,9644.416206
292.83477,858,9660.639377
293.192531,869,9677.329938
291.845168,884,9739.770652
292.490941,887,9756.474409
296.58412,832,9814.476481
111.842797,659,9828.363809
290.910967,886,9843.149013
293.148961,867,9895.054401
293.098332,863,9918.771822
290.418726,893,9972.450268
293.975011,849,9995.900994
292.518921,876,10047.955723
293.364375,861,10065.311247
293.517065,858,10085.662596
294.016827,846,10135.859359
292.548995,862,10158.141438
292.763954,865,10213.511374
293.023477,858,10230.758148
293.716567,856,10254.560524
293.659622,868,10304.147566
292.59527,862,10318.846486
292.756883,866,10377.711008
292.400975,881,10394.763046
292.768669,859,10457.919323
292.957357,886,10472.926623
290.757259,895,10489.807619
294.834275,844,10549.042239
117.182673,668,10563.480145
296.938139,808,10618.765561
290.463729,890,10643.230483
291.38875,872,10658.832779
293.463325,857,10713.538832
290.515989,889,10736.345717
292.5613,859,10787.295697
-1.074311,351,10796.364067
290.963348,874,10811.408847
181.109723,841,10863.567118
291.86169,876,10887.035523
295.686732,829,10944.347647
290.540978,890,10967.812674
293.241915,840,10984.707315
292.715725,856,11037.901453
51.954805,473,11050.385975
291.206221,870,11066.878556
293.595087,844,11128.552286
291.366078,874,11144.600484
290.667904,875,11203.859687
295.378099,833,11218.279647
291.970107,875,11266.412466
295.574425,821,11286.930977
289.752018,894,11302.970505
293.369836,842,11357.395102
294.004438,829,11380.57448
293.892741,837,11433.347597
287.675799,923,11457.291474
