#{"t_start": 1763553448.0303102, "env_id": "BipedalWalker-v3"}
r,l,t
-106.924812,1600,17.917268
-117.527817,68,18.566578
-122.837116,1600,67.977837
-134.411033,209,69.833565
-119.971089,106,70.645949
-104.251086,86,71.447683
-115.512248,1600,120.437958
-104.398882,65,120.944847
-103.325801,107,121.982239
-103.367826,90,122.768482
-104.161532,79,123.36252
-108.600506,60,124.57503
-119.088774,1600,192.947278
-101.511674,128,194.099559
-104.904736,1600,262.476293
-91.154905,1600,334.295853
-95.233691,1600,352.435068
-83.405227,1600,432.478013
-97.815839,93,433.364523
-114.248041,74,434.196777
-82.248584,1600,505.270465
-100.40798,83,515.943798
-77.691211,1600,584.806865
-113.416037,53,585.317332
-59.642672,1600,664.972672
-57.638215,1600,734.478012
-52.497005,1600,783.060679
-31.754473,1600,852.989702
-14.229716,1600,929.738964
-25.043103,1600,1011.631295
-3.423885,1600,1048.819092
5.388639,1600,1130.164487
-30.506317,1600,1198.456748
16.483766,1600,1282.157528
36.036998,1600,1351.575522
51.084434,1600,1399.013389
51.455712,1600,1462.019924
77.175452,1600,1526.810737
79.904013,1600,1585.7392
89.499849,1600,1607.337637
-39.854578,912,1654.733167
-13.199504,1556,1705.094588
114.345078,1600,1730.488261
152.638598,1600,1782.282166
-70.532053,393,1787.255533
-110.285034,82,1788.053964
-84.71493,230,1821.050617
1.195321,951,1835.881485
-112.927382,226,1838.147127
147.694973,1600,1896.437448
146.380564,1600,1945.325681
182.37251,1600,1975.117647
204.733024,1600,2031.099649
203.354975,1600,2095.679734
191.258298,1600,2156.272033
225.241987,1600,2208.564017
35.44717,1023,2227.501016
-78.414544,359,2230.529315
219.758243,1600,2289.144417
249.89355,1589,2343.662355
-92.214706,281,2351.149238
27.725036,970,2366.750795
96.382535,1274,2420.801764
-104.776409,141,2429.180831
260.22248,1456,2484.69155
261.483476,1467,2541.845804
259.15207,1464,2576.895276
261.052046,1466,2629.594733
265.423549,1365,2686.1504
154.595058,1213,2705.134327
267.863408,1333,2756.638075
83.894103,930,2780.192221
269.078638,1302,2830.564773
15.490643,594,2842.130567
269.598124,1324,2890.490784
270.42901,1312,2944.070539
-105.824697,66,2944.616299
269.339596,1325,2969.27769
-97.822129,119,2970.155674
269.0835,1313,3031.020787
273.933231,1257,3082.669736
271.837553,1284,3107.207096
273.572134,1256,3161.988321
278.373466,1202,3182.220201
281.419423,1144,3225.747355
282.204439,1161,3277.060872
274.888225,1251,3301.075619
282.556605,1129,3349.032118
285.304398,1102,3370.515884
273.938949,1244,3424.006135
279.492064,1204,3451.04513
281.259549,1151,3505.046062
282.10843,1148,3550.822021
277.039989,1215,3574.022724
283.596387,1135,3627.147649
280.354382,1132,3652.466681
284.452953,1107,3705.571277
281.234793,1167,3729.858688
282.570579,1115,3775.100159
283.585001,1124,3800.777191
277.889219,1209,3856.583133
283.828021,1102,3914.618768
283.722888,1106,3939.916546
289.101017,1068,3990.713269
284.735981,1074,4016.480128
284.363833,1092,4074.06361
284.93016,1091,4098.066031
286.296972,1108,4150.141972
283.319259,1106,4174.707976
65.390073,673,4221.518647
40.469003,604,4235.50734
285.052932,1081,4260.449233
184.48543,1062,4319.218793
286.332986,1076,4336.086174
283.117727,1087,4394.844695
88.714851,694,4407.95756
285.554631,1066,4462.544898
284.522173,1069,4488.206404
288.876033,1005,4535.097456
-78.192019,124,4536.554847
283.941142,1076,4562.074717
285.670509,1065,4614.813418
117.312981,842,4627.68365
287.409675,1034,4680.767395
285.399047,1049,4705.117766
287.062999,1018,4753.130908
283.704092,1059,4776.769032
282.070571,1092,4828.74861
285.104144,1054,4844.883584
286.338719,1019,4898.775377
283.569591,1048,4955.144883
287.329613,1014,4971.593534
285.848608,1045,5025.736893
284.776577,1046,5049.886719
285.83001,1039,5097.842296
286.471786,1023,5123.263877
286.037952,1029,5181.439396
289.436514,979,5199.167291
283.062695,1067,5258.179171
287.379096,1013,5274.607006
290.144475,984,5330.752401
285.883684,1020,5356.07774
3.356513,387,5359.979305
287.00174,1002,5420.623564
288.482288,988,5436.50877
285.716101,997,5490.589975
290.332867,963,5513.511187
290.094922,977,5562.078786
289.714786,978,5584.727552
287.086591,1004,5634.924951
284.150458,1022,5658.518961
286.702861,1014,5714.685033
283.222141,1032,5731.908503
285.13911,1020,5788.547665
285.222665,1006,5805.757916
287.066973,996,5864.457824
288.439525,950,5888.290578
286.341282,996,5904.753663
292.420526,947,5959.872595
289.140844,957,5974.978646
287.856745,984,6029.120613
289.189562,966,6043.742022
289.615165,946,6099.626831
289.01946,976,6116.680329
292.556645,942,6170.675402
290.482793,942,6186.22582
288.018527,966,6240.222859
289.64822,981,6263.137484
109.374467,738,6308.918229
37.184287,478,6313.46113
292.189908,926,6337.15917
29.830883,441,6348.815191
290.78365,939,6401.23893
288.560442,970,6421.57567
288.015718,981,6468.95518
38.058428,489,6481.338098
292.132508,939,6540.784266
288.921638,977,6557.079655
127.695252,838,6573.436434
292.928533,935,6629.514207
289.412376,963,6651.525375
291.803857,930,6702.882708
288.134735,981,6726.055415
290.035224,940,6774.755568
290.759556,949,6796.817553
290.087919,958,6847.708606
290.786073,939,6870.471712
291.318149,939,6919.762616
289.144274,958,6943.343556
290.42441,936,6993.008025
289.394091,956,7017.256777
291.570704,936,7033.338867
292.056097,918,7087.184664
289.844204,957,7103.703473
291.240927,923,7160.022053
293.399827,910,7175.824
289.47913,965,7230.038052
291.681785,928,7246.141756
292.639635,913,7302.20822
288.925446,960,7318.359429
286.861842,970,7374.733925
290.678058,913,7389.35345
288.300141,945,7408.358585
288.960794,931,7457.096361
287.946876,952,7479.220537
291.325925,938,7525.419549
288.618476,929,7547.261683
290.641417,921,7597.43135
290.913908,902,7619.605796
291.201317,899,7670.49564
289.863951,929,7692.099385
293.529194,869,7738.692073
291.877682,914,7756.214976
294.862661,866,7776.226348
289.874615,920,7826.181597
289.695644,917,7848.892292
290.970752,900,7897.570011
292.566755,888,7916.228621
290.253564,918,7966.037606
292.577134,898,7979.373882
291.802655,910,8003.060303
293.951314,886,8050.001297
292.554325,900,8071.904831
292.714166,891,8122.30458
290.273155,900,8145.66313
291.036089,907,8198.189436
293.267133,878,8213.815189
293.028601,872,8267.944292
289.045588,912,8282.121954
290.635972,895,8302.341589
289.652683,914,8353.707319
293.981207,859,8372.191268
291.431314,904,8423.102624
292.902027,875,8439.381751
292.599783,880,8496.718765
290.153824,904,8512.241913
295.291708,849,8535.985962
291.428745,894,8591.114518
293.727641,863,8608.387635
296.045666,852,8668.539245
292.38622,876,8685.461366
293.907888,865,8747.134597
289.946555,923,8764.81434
293.780384,875,8786.827921
290.651454,901,8841.16704
295.069154,846,8858.234477
294.739194,861,8920.16503
292.790552,873,8936.089402
293.455915,862,8985.771064
289.752452,918,9010.406962
290.627865,899,9027.743314
290.355256,902,9087.780359
293.901657,870,9104.626253
291.776005,880,9167.447489
293.451762,866,9182.472357
292.574469,891,9234.890545
5.174938,368,9245.997111
290.956163,887,9263.430895
292.868288,866,9324.266201
288.445578,923,9341.638798
294.310028,868,9398.890701
292.21573,861,9414.718284
