#{"t_start": 1763553448.036152, "env_id": "BipedalWalker-v3"}
r,l,t
293.031845,865,8919.217223
296.188614,837,8934.700504
292.446684,871,8984.629812
293.560857,870,9008.826955
294.159245,879,9025.962418
293.85672,862,9077.867495
293.103587,874,9102.443526
294.423234,852,9158.516434
292.482164,885,9180.66085
291.145626,885,9195.697175
291.715475,894,9249.871424
290.896423,900,9274.279194
294.166165,866,9328.023298
20.595874,399,9339.388687
294.822682,852,9355.077793
294.359738,867,9412.454124
292.432655,860,9427.410705
293.847775,856,9480.48788
292.964163,878,9503.05755
293.264589,870,9557.074781
293.104355,874,9579.753213
292.43322,878,9596.807305
291.870074,877,9649.725553
294.184922,848,9673.187802
294.043778,863,9728.443253
290.277015,918,9752.224771
294.276179,850,9768.330005
291.131402,887,9820.346274
292.249505,879,9841.451851
292.708161,857,9893.700433
292.983182,854,9916.952722
293.562708,857,9970.387168
293.828686,861,9986.611994
293.580616,854,10009.959172
291.525205,865,10062.661164
293.58393,872,10078.342824
296.433496,834,10133.69583
292.807803,869,10149.843184
293.806941,862,10210.865944
293.60005,870,10228.204613
291.450404,882,10246.299426
290.215152,906,10302.746514
291.851794,868,10317.745922
293.712398,847,10375.984772
289.567495,912,10393.495748
295.366851,828,10450.06832
30.110795,432,10460.605343
293.56993,859,10476.002572
293.191196,856,10535.631208
297.57296,811,10550.942364
291.91886,864,10568.014235
292.076795,876,10630.88032
294.488418,848,10648.230385
293.565766,845,10708.222484
294.287081,849,10724.130499
290.848471,883,10776.322705
290.348127,888,10797.103135
290.390926,885,10812.106043
294.578442,848,10871.201599
293.038191,866,10888.054931
290.662039,892,10945.842755
15.889528,359,10956.058517
293.014433,854,10973.51164
-15.061519,307,10983.665166
292.81079,863,11037.111881
291.755387,866,11060.750142
289.941924,891,11116.898623
292.375803,876,11132.32291
292.512499,876,11192.508332
293.307654,849,11207.448824
292.877143,851,11227.495845
292.729124,852,11275.719197
294.106702,829,11290.57768
109.622206,669,11304.799448
294.495788,837,11365.246299
292.54347,857,11381.941388
292.590153,850,11435.379267
290.043086,876,11458.447313
121.248348,671,11471.408195
