#{"t_start": 1763553448.0179598, "env_id": "BipedalWalker-v3"}
r,l,t
-102.381157,90,3.358824
-111.415795,68,4.14961
-105.379627,1600,19.469364
-110.116789,56,19.934943
-104.125448,67,21.511093
-115.935322,60,22.056693
-114.709053,62,22.531781
-108.985874,92,55.440128
-117.100473,79,56.282858
-126.351049,1600,73.786797
-105.275658,57,74.346234
-117.625276,1600,121.908564
-106.113824,39,122.238032
-112.037998,1600,191.323235
-110.487217,1600,247.562456
-100.357259,1600,331.647269
-93.578384,1600,348.235482
-106.678193,66,349.509074
-73.777822,1600,419.368659
-108.909301,101,420.169173
-70.583125,1600,501.720584
-115.712446,87,502.508083
-107.668599,40,502.957107
-77.895588,1600,581.671117
-64.774994,1600,650.550821
-56.182709,1600,699.038209
-36.458381,1600,768.267233
-97.347706,103,769.283586
-25.031301,1600,850.566637
-23.092377,1600,927.163575
-53.492596,1600,997.809705
0.218861,1600,1047.026124
-0.133569,1600,1115.849083
16.85515,1600,1195.890037
20.686189,1600,1267.071226
24.904617,1600,1317.9047
41.685917,1600,1396.668543
43.690295,1600,1460.03539
62.326007,1600,1524.790825
76.446738,1600,1579.734246
73.365083,1600,1605.241363
9.894696,1573,1658.517451
109.487203,1600,1712.03184
-23.591589,1087,1729.856925
140.799885,1600,1781.983296
142.103238,1600,1834.856997
-79.005837,321,1838.125125
-57.191401,665,1847.703699
151.926916,1600,1903.849564
165.689107,1600,1958.765271
-46.282454,779,1973.909418
149.365416,1600,2029.813679
197.25603,1600,2093.777349
215.78112,1600,2150.994129
206.663612,1600,2206.94268
227.578875,1600,2231.132599
240.229024,1600,2289.695372
250.235396,1595,2349.181353
256.814746,1511,2407.506511
127.268015,1425,2432.014291
120.718262,1298,2486.358928
253.808697,1561,2551.799794
267.169229,1395,2578.624712
263.59759,1413,2630.986209
263.180656,1401,2693.000754
270.186067,1309,2713.438885
266.972862,1349,2767.638629
270.665147,1303,2820.350298
263.671985,1395,2843.592709
265.949737,1378,2892.333591
275.994245,1247,2945.392042
275.669305,1248,2969.404322
276.528857,1225,3022.281445
276.391351,1234,3046.1967
273.600638,1289,3098.429009
273.954535,1231,3151.671604
277.25295,1228,3174.31573
-100.339485,68,3174.787003
278.624932,1218,3225.298087
276.173885,1215,3276.955849
280.213539,1157,3300.194303
281.449873,1136,3348.341527
278.050596,1204,3370.545123
283.852355,1117,3422.970482
284.350029,1128,3441.106784
277.61805,1175,3496.296311
283.949069,1152,3519.579136
282.283626,1141,3571.799256
283.230671,1111,3624.548721
285.168342,1091,3649.627471
281.51808,1162,3696.423969
281.38435,1128,3719.794263
280.770796,1156,3772.682811
286.555843,1085,3798.298845
284.960455,1100,3852.055532
286.757688,1088,3871.187053
291.729751,997,3926.846227
284.592516,1099,3953.137164
282.991489,1118,4004.522284
171.037168,1086,4028.788124
285.48812,1081,4086.46702
284.708523,1078,4145.447865
284.319267,1094,4163.157691
180.405101,1088,4220.730104
286.026621,1068,4246.099199
285.32405,1106,4305.367362
285.740187,1080,4323.034704
286.060342,1062,4381.073739
287.66366,1040,4405.032762
283.568744,1093,4452.168285
286.385919,1059,4476.945766
284.781033,1052,4532.305835
285.125842,1053,4550.225773
-100.725441,75,4558.924076
284.892498,1050,4605.680056
282.470169,1092,4626.878564
286.843384,1072,4679.995504
286.124933,1047,4697.239135
287.584363,1019,4752.243074
181.419,999,4775.608561
282.347753,1078,4820.455401
283.342016,1060,4843.365745
283.506649,1082,4898.000733
285.584279,1030,4915.437885
280.950881,1127,4971.693631
284.256905,1054,5026.038733
289.428382,989,5049.573246
287.056058,1029,5097.517066
287.314529,1015,5122.71975
281.980982,1084,5181.462962
288.735522,994,5199.293753
287.346525,997,5257.737655
289.911187,975,5273.788425
288.590827,988,5297.149022
290.620422,987,5347.514183
287.301009,1003,5373.127215
287.176733,989,5431.541021
290.766669,961,5447.835175
289.4506,980,5502.311034
5.325035,397,5506.220868
287.683617,988,5560.659209
288.574849,979,5583.586051
287.619178,1020,5634.016195
290.042531,960,5657.06534
287.933723,989,5672.364944
286.276164,1025,5729.967905
183.645806,993,5745.766304
286.21729,1002,5803.18732
289.270358,955,5827.133134
290.055442,951,5878.115328
286.93461,993,5902.043574
289.52453,981,5951.070203
286.081989,985,5973.172063
292.253401,935,6021.045532
288.326208,968,6041.587167
289.056313,971,6090.994671
290.330033,958,6113.940891
289.92701,952,6168.51721
-58.231225,192,6170.208317
290.305585,956,6185.982886
-24.276702,306,6195.39783
292.273081,941,6242.744906
284.424158,1026,6266.115705
290.782578,946,6321.084052
289.915391,945,6337.623743
286.874952,1001,6398.019472
292.092081,922,6411.893673
289.779783,960,6464.628593
285.910657,992,6482.385264
6.691042,405,6493.457823
288.497775,960,6545.738989
291.439243,922,6569.164128
288.442254,972,6619.305321
290.334133,948,6641.398756
289.772333,953,6692.954166
292.14132,933,6716.168642
12.362809,404,6726.456888
292.54503,933,6774.986211
289.972949,966,6797.419636
288.889276,942,6847.943826
290.290325,953,6871.070691
289.313457,969,6920.511586
290.475495,948,6943.96222
287.831704,979,6994.024052
292.733038,925,7018.070851
293.069976,908,7033.811652
291.385366,939,7087.908681
290.393669,922,7104.040935
287.460407,987,7161.001411
287.918164,976,7177.776551
291.953007,915,7231.190343
290.089391,957,7247.706438
288.51352,964,7303.949498
292.581205,906,7319.860604
153.106866,825,7374.687092
288.81073,954,7389.723512
288.571882,954,7442.251501
290.506859,927,7457.438521
292.171468,915,7479.249418
291.513818,925,7525.335007
290.030259,923,7546.971938
292.460941,911,7596.995772
289.678231,925,7619.558997
293.270786,877,7670.266138
291.319352,901,7684.988539
291.093651,912,7738.612202
289.822954,922,7756.174568
292.731834,900,7776.490041
293.049609,890,7826.210005
292.875232,904,7848.801527
292.985608,877,7897.245946
294.135212,869,7910.636179
291.422089,905,7965.531559
293.126692,891,7978.501383
292.379209,885,8002.132839
292.673807,887,8048.998194
292.30535,886,8070.595477
287.904237,934,8121.773756
292.808471,879,8138.104664
-40.574309,233,8147.222324
291.091593,905,8199.416599
291.272131,899,8222.209534
290.588137,911,8270.004712
289.694748,908,8289.802879
290.052495,904,8339.304714
292.692199,879,8360.453328
292.741104,867,8373.904166
291.662316,883,8425.104441
125.29725,732,8439.54263
291.105765,890,8496.933787
294.461942,855,8511.965748
292.622436,879,8536.072217
292.441922,887,8591.109776
291.810736,881,8615.201715
293.750063,875,8668.986217
292.618372,888,8686.049967
292.865459,862,8747.618202
-29.073828,283,8750.631379
292.262986,872,8773.884489
291.934779,897,8826.778919
293.281586,864,8844.575246
294.958383,855,8868.436976
293.480995,869,8923.051031
293.85631,866,8943.453577
290.816769,887,8995.626631
293.448954,873,9013.250393
292.481066,874,9072.81813
290.745055,908,9090.471755
292.894536,881,9115.30419
293.13267,873,9169.6644
289.902608,899,9184.933536
293.897234,858,9244.661462
294.977716,849,9260.863948
290.640151,916,9323.026856
290.300598,904,9340.150025
291.976705,880,9356.034094
292.265569,867,9413.532763
8.378376,356,9416.990149
294.887095,853,9439.523013
293.411554,871,9492.063213
295.432474,837,9514.170821
292.526738,878,9568.029745
294.818916,856,9584.771481
294.645971,858,9644.468672
291.702573,892,9660.982626
290.3154,894,9684.879173
294.95003,855,9740.34203
292.570442,876,9756.753875
291.941328,880,9815.063326
295.958054,852,9830.382708
294.160113,862,9882.431607
293.900584,858,9903.93563
293.107801,871,9921.3911
294.974337,848,9981.349827
294.941928,841,9997.661568
294.557649,842,10049.694729
296.103954,832,10073.165827
295.296234,846,10086.736065
294.806132,846,10137.319302
293.445611,850,10159.306292
291.64229,870,10214.79055
132.431427,713,10230.272816
289.719772,899,10254.595722
292.378076,870,10304.219012
293.733825,850,10318.744628
-12.049814,316,10329.69568
-8.08796,301,10367.42775
294.728775,844,10391.50487
296.167247,829,10408.817333
294.453934,844,10462.504019
294.644196,843,10485.220129
292.298363,875,10538.12291
287.469003,914,10561.854453
293.869801,850,10617.770181
292.965749,863,10634.521043
292.118642,866,10657.232395
289.768643,888,10712.571599
290.598356,879,10735.244661
172.745167,822,10785.838475
292.315699,868,10799.996895
187.014196,814,10821.329517
159.883825,809,10873.598642
293.489046,848,10889.971284
293.418919,844,10953.464504
292.569001,869,10971.151595
293.85324,834,11024.804414
295.49315,824,11047.274316
289.149869,896,11064.128675
291.017347,889,11120.063694
293.719523,846,11142.09657
81.609989,566,11155.039568
291.849229,870,11207.149321
293.364468,854,11227.346729
294.367027,839,11275.485881
8.892783,360,11279.248651
292.110545,857,11300.921672
293.891288,841,11355.396497
292.421463,849,11371.163898
294.492225,853,11431.916164
291.32704,873,11447.82655
293.797311,853,11470.138982
