#{"t_start": 1764215627.4926097, "env_id": "BipedalWalker-v3"}
r,l,t
-123.760262,119,6.217571
-100.567398,59,7.983781
-103.268175,1600,57.000405
-104.135409,83,59.450128
-103.772116,74,62.675501
-117.985765,1600,162.878592
-117.925727,75,165.114069
-197.059447,1061,253.706856
-99.701931,1600,368.520638
-120.656379,101,371.531588
-104.575646,68,373.536929
-96.810499,1600,452.594881
-106.983801,52,454.135032
-87.903251,1600,597.315891
-85.440186,1600,738.671113
-117.951049,78,740.981899
-109.761365,41,742.20008
-119.957727,101,745.187344
-104.282461,55,746.745658
-81.678351,1600,889.302956
-73.853315,1600,1016.304206
-59.333601,1600,1107.526253
-59.284363,1600,1232.051221
-44.141438,1600,1373.842736
-56.091076,1600,1502.753679
-84.762404,1600,1594.754319
-82.470514,1600,1719.988472
-67.228333,1600,1862.657585
-54.290154,1600,1953.906343
-58.037522,1600,2081.379323
-55.728084,1600,2223.486774
-45.550485,1600,2350.650666
-54.280299,1600,2438.548972
-36.773094,1600,2556.032021
-17.624784,1600,2675.80284
-4.882768,1600,2786.541329
-11.681541,1600,2893.810491
-0.313512,1600,2944.531745
-104.157357,408,3010.069788
-107.258724,58,3011.802332
-125.874719,85,3017.31912
-124.903198,84,3019.800784
-61.596135,1600,3093.957365
-100.743975,96,3096.811069
-98.485471,104,3099.997663
-45.789266,1600,3207.515442
-122.313964,80,3209.947584
-119.575352,77,3212.219073
-51.286302,1600,3315.547931
-42.363333,1600,3376.664144
-31.761221,1600,3500.737567
-45.42782,1600,3623.619993
-98.210755,89,3641.808733
-23.48291,1600,3767.863448
-96.063794,107,3771.16611
-24.694959,1600,3910.770323
-11.994705,1600,3987.676827
-2.667856,1600,4127.485732
-7.899888,1600,4268.840909
-104.73042,115,4272.239174
-4.3869,1600,4399.253548
12.098689,1600,4559.186273
-121.899908,78,4566.085148
-125.218414,100,4569.838811
-125.489177,98,4577.057843
-116.103665,148,4586.534351
-115.764268,154,4600.050428
-115.143877,58,4602.222419
-113.84753,60,4604.442395
-116.453666,91,4611.642055
-111.65675,48,4617.215386
-114.876256,47,4618.954538
-114.888108,120,4627.411827
-127.849795,116,4636.041558
-115.55713,106,4644.105694
-111.563759,255,4654.072531
-50.520554,1213,4732.197228
-102.738651,183,4739.107483
-107.196001,236,4761.76673
-80.31806,597,4864.965626
-82.547972,958,4918.891069
-97.442298,222,4941.312964
-66.464129,843,5054.094853
-116.325536,69,5056.731876
-97.551668,112,5061.00156
-63.069973,397,5093.636189
-44.791169,874,5143.397186
144.45699,1600,5307.771173
-108.485276,96,5311.557272
-93.768416,182,5318.473756
-81.330097,315,5343.581405
143.989853,1600,5497.897025
133.972335,1600,5668.275557
112.015275,1600,5840.677588
99.958814,1600,5995.70198
141.027249,1600,6109.714929
161.785608,1600,6267.240528
169.763818,1600,6442.088789
19.268835,1169,6584.329072
-128.463485,107,6592.119182
-114.16821,112,6600.064752
-112.300564,62,6602.470276
-114.297794,84,6609.390579
-122.728832,82,6612.507524
-116.3507,44,6618.094208
-110.635205,111,6626.178439
-119.624497,48,6628.053766
-111.109736,64,6634.294213
-113.713232,81,6637.31559
-112.4351,88,6644.142108
-113.191194,49,6645.969473
-118.793673,45,6651.489124
-113.62016,46,6653.254236
-113.512758,41,6654.831578
-118.862599,44,6660.495027
-119.448721,46,6662.378981
-121.383281,48,6664.35792
-117.33949,46,6670.219898
-93.441712,592,6710.886082
-68.410705,427,6727.118044
-116.200687,149,6732.695893
-80.75087,270,6760.810858
-88.213548,269,6770.999075
-83.032399,267,6798.535774
-96.832707,154,6866.529302
-48.712141,484,6900.719115
-121.300471,260,6910.51022
-94.094807,200,6935.991879
-72.801805,552,6956.641515
-104.189411,484,7055.45384
-98.17848,315,7085.423153
24.544871,1226,7165.790734
-83.902308,284,7177.067703
-129.352846,229,7246.721138
-96.60187,437,7281.25935
-77.725203,326,7311.953752
-62.674687,475,7330.754797
22.656619,1340,7498.471459
-45.317971,1012,7554.976208
1.965585,1227,7697.624843
-18.864954,877,7768.58143
140.51555,1600,7925.950303
168.740008,1600,8100.783796
185.003118,1600,8257.057856
185.640483,1600,8370.902884
171.139435,1600,8528.551196
-39.088973,679,8632.316827
-114.541085,42,8633.888646
-114.891751,45,8639.270632
-114.18045,50,8641.233578
-113.896406,40,8642.860165
-116.70726,44,8648.311112
-114.85456,41,8649.905035
-112.344173,108,8657.792238
-114.408335,43,8659.537163
-114.77127,40,8664.762603
-110.814377,52,8666.731313
-114.359443,43,8668.377519
-114.665399,43,8673.709144
-113.921073,39,8675.304398
-116.168671,54,8677.373959
-118.112363,44,8682.756594
-114.379167,40,8684.30891
-118.583459,44,8686.019858
-115.96094,42,8691.580602
-114.053832,41,8693.157334
-115.004513,42,8694.797122
-119.314405,46,8700.25448
-113.597469,39,8701.872431
-115.77176,43,8703.587941
-112.321421,73,8710.438148
-111.394029,56,8712.695467
-113.141622,38,8718.069558
-97.998233,106,8740.375735
-73.065494,428,8756.854157
-99.701494,97,8760.672345
-88.65642,165,8784.703918
53.954798,1600,8941.999829
-90.83117,215,8968.419075
-61.894878,429,8984.41952
128.0388,1600,9160.038472
76.80335,1600,9317.15719
-86.119676,379,9349.406274
146.181651,1600,9521.987875
-118.957354,192,9529.080525
171.303353,1600,9625.849148
157.932144,1600,9804.587352
180.762735,1600,9983.547101
196.776763,1600,10145.317626
196.13354,1600,10320.274878
233.370814,1600,10416.856022
230.597575,1600,10595.9337
-8.395039,902,10711.27708
-113.938961,46,10713.046809
-116.627248,45,10718.646563
-117.001902,42,10720.327632
-120.940734,44,10722.090044
-112.96413,35,10727.37896
-117.4065,42,10728.994897
-111.533589,54,10731.101645
-112.027731,62,10737.392234
-117.862763,42,10739.020914
-117.378222,42,10744.390618
-119.429956,46,10746.174922
-114.408246,40,10747.757818
-116.848512,42,10753.673229
-115.714189,44,10755.521712
-114.752085,43,10757.240419
-116.297122,42,10762.850666
-114.811362,40,10764.475853
-118.945502,44,10766.284638
-117.963788,44,10772.151865
-118.463815,44,10773.939325
-111.751193,40,10775.552945
-118.744387,44,10781.154724
-119.897162,45,10782.932389
-114.925935,40,10784.546553
-118.753737,45,10790.351955
-118.472377,45,10792.14763
-117.023374,43,10793.838051
-120.154321,44,10799.45999
213.56074,1600,10914.564328
206.618759,1600,11072.48355
230.226254,1600,11250.342232
215.288767,1600,11412.162487
205.21775,1600,11528.931173
248.858738,1600,11686.405246
249.583123,1600,11870.385413
223.521108,1600,12046.919382
245.40085,1600,12204.916527
244.823492,1600,12321.266416
272.286234,1600,12501.80536
240.996715,1600,12687.612345
109.307854,1336,12845.264723
-118.994716,43,12846.874294
-119.599713,43,12852.250743
-119.689912,42,12853.899302
-119.036052,43,12855.584896
-115.600946,38,12860.848842
-117.695568,41,12862.450015
-120.869918,45,12864.263017
-121.166728,44,12869.831083
-118.273069,42,12871.484804
-121.784773,44,12873.252349
-120.573762,43,12878.502641
-121.833579,43,12880.21842
-117.94415,41,12881.839691
-114.87095,39,12887.142475
-120.645166,44,12888.826029
-114.094351,37,12890.202398
-119.808291,45,12895.517408
-120.555426,44,12897.252085
-121.054445,44,12898.975109
-121.220109,44,12904.579318
-120.228514,43,12906.335788
-121.531874,43,12908.056408
-121.300519,44,12913.788548
-120.123228,44,12915.593282
-119.29183,45,12917.414405
-120.556522,43,12923.159517
-120.963958,44,12924.937832
-121.242384,43,12926.674213
-119.849928,44,12932.459731
251.117508,1600,13029.141022
254.426208,1600,13205.184711
262.100235,1600,13383.072944
259.210576,1600,13542.778495
280.356991,1572,13665.657704
281.9246,1529,13823.285157
283.515729,1549,13997.070709
284.257674,1497,14151.07109
279.496929,1568,14263.387379
281.377512,1520,14434.324775
282.97587,1519,14597.902671
283.541017,1545,14772.355556
281.95258,1554,14888.999876
-73.586192,263,14999.596305
-121.179753,44,15001.653268
-120.915524,49,15008.541397
-122.621603,43,15010.557769
-119.577915,42,15012.628318
-122.251621,44,15019.319604
-120.218998,43,15021.340365
-121.245391,44,15023.437942
-117.433313,41,15030.068536
-122.923305,44,15032.188372
-114.613471,44,15034.375509
-121.669146,44,15041.171707
-122.371607,44,15043.268309
-121.671991,45,15045.485188
-121.660654,43,15052.350811
-111.228178,59,15055.192325
-122.176586,46,15062.155002
-120.272787,43,15064.179749
-122.048796,43,15066.244567
-121.503435,44,15072.915951
-122.834364,42,15074.865013
-122.419138,44,15076.931823
-119.794592,42,15083.626811
-121.517788,44,15085.759067
-121.509938,44,15087.877475
-119.327748,45,15094.807276
-122.29089,42,15096.839376
-122.124251,42,15098.858686
-122.011597,43,15105.657522
209.73746,1600,15230.589048
-117.027787,46,15232.77573
-114.620932,51,15235.188015
257.949584,1600,15461.802185
-120.965574,111,15466.981041
221.502808,1600,15688.000493
223.902052,1600,15905.464592
253.524371,1600,16140.916713
280.368412,1491,16255.43098
-128.150706,102,16259.964381
-114.812705,45,16262.195876
250.914615,1600,16489.751604
-123.276953,91,16493.869277
276.911337,1576,16712.86552
278.217318,1535,16904.381057
282.079296,1418,17015.459194
278.9053,1489,17225.314519
283.278867,1438,17411.193541
281.835992,1456,17522.787725
-121.295188,73,17597.503536
-122.732401,42,17599.5114
-122.755959,42,17606.130672
-122.292264,43,17608.187521
-122.627728,42,17610.200365
-122.60149,42,17617.016819
-123.078292,42,17619.061405
-123.745213,41,17621.047222
-121.640872,42,17627.741324
-123.498816,41,17629.71767
-123.43265,43,17631.762067
-122.395586,42,17638.406725
-114.959647,59,17641.202233
-122.093283,43,17643.179488
-122.664269,42,17649.626362
-123.563031,42,17651.556152
-123.160016,41,17653.525295
-124.024917,41,17660.135457
-123.684996,41,17662.087732
-122.709632,42,17664.129523
-123.759554,43,17670.706752
-124.752738,41,17672.64215
-122.713026,41,17674.599235
-122.687136,41,17681.130486
-123.52368,42,17683.124548
-122.119947,42,17685.182034
-123.035777,41,17691.901431
-123.499386,41,17693.890894
-124.134792,41,17695.824914
-122.523942,41,17702.319163
178.101685,1600,17851.759572
233.621619,1600,18095.210764
270.16387,1600,18315.904124
269.39895,1600,18559.231563
253.154961,1600,18692.539391
271.393051,1600,18935.554598
264.325743,1600,19154.555982
280.424286,1541,19388.880729
275.848687,1592,19605.991757
279.806544,1523,19753.219994
281.438808,1447,19958.699506
277.59279,1558,20193.284211
286.037001,1412,20319.308581
-97.485169,262,20421.741763
-120.352531,43,20424.091088
-123.661312,42,20432.268388
-112.16824,47,20435.688741
-122.387793,41,20441.185752
-121.602083,41,20457.148968
