#{"t_start": 1764215627.4881232, "env_id": "BipedalWalker-v3"}
r,l,t
-103.907393,1600,51.756519
-123.043208,1600,152.855024
-111.283943,1600,257.632618
-109.637629,1600,372.372817
-87.076707,1600,451.418291
-106.53611,57,453.105546
-88.959488,1600,596.279516
-101.647932,114,599.644672
-109.452437,57,601.321215
-125.032012,99,604.312545
-118.191691,71,606.430956
-104.207908,78,623.326698
-89.935318,1600,749.863091
-71.623536,1600,892.517847
-81.583062,1600,1019.52611
-119.856067,68,1021.600284
-64.581256,1600,1160.364648
-57.951601,1600,1251.748719
-41.523057,1600,1379.161453
-78.420694,1600,1511.365525
-117.218979,49,1515.893944
-77.476057,1600,1601.402071
-73.175363,1600,1741.404141
-65.306335,1600,1869.515279
-105.381049,115,1888.441358
-66.38393,1600,2014.54495
-60.955877,1600,2106.172573
-42.266837,1600,2233.308835
-43.628969,1600,2375.028109
-29.705027,1600,2496.990772
-31.572526,1600,2576.421943
-14.393198,1600,2685.939721
-12.583725,1600,2801.601531
2.769251,1600,2905.139995
9.898699,1600,3004.991973
-214.981438,1331,3075.373176
-102.257748,61,3077.189437
-51.69627,1600,3132.068728
-100.138237,78,3134.435627
-37.801219,1600,3241.257257
-40.379602,1600,3345.541118
-49.247369,1600,3465.102509
-41.0573,1600,3585.720307
-105.602618,87,3588.18533
-39.638408,1600,3679.826467
-20.183696,1600,3819.368239
-98.220956,82,3821.798859
-104.794303,55,3823.426597
-19.084339,1600,3950.857565
-18.859024,1600,4092.787256
-19.517911,1600,4218.660744
0.818581,1600,4308.146542
1.122013,1600,4449.963689
-135.770278,1381,4593.891152
-148.421319,280,4611.863116
-113.981647,90,4618.994988
-114.450949,58,4621.192799
-113.188458,64,4627.528386
-124.037353,187,4638.943951
-112.551091,40,4644.424726
-133.762483,132,4649.587163
-92.702429,332,4679.936991
-6.433308,1376,4760.306962
-66.807261,554,4861.825379
-89.557907,190,4868.983281
-133.118177,143,4874.237055
-62.14199,883,4939.547787
-61.985029,597,5042.83885
99.906724,1600,5137.812711
-96.239628,515,5236.23132
-23.799819,1592,5334.947479
-105.00162,111,5339.150289
116.815941,1600,5493.474699
121.398194,1600,5663.813396
120.576316,1600,5817.357156
162.09377,1600,5991.284503
158.32677,1600,6088.766483
154.648923,1600,6262.600808
141.147907,1600,6437.576699
14.351407,1533,6601.072538
-121.409861,81,6604.162195
-118.716367,52,6609.893943
-128.650498,176,6620.491994
-121.962873,80,6627.417154
-116.438994,49,6629.274649
-113.103785,41,6634.675183
-115.004936,42,6636.257955
-115.361991,42,6637.810434
-118.920485,46,6643.082348
-115.468615,46,6644.780188
-110.219995,65,6647.245476
-113.048615,71,6653.750148
-114.916449,52,6655.753982
-116.00652,46,6661.523807
-110.882207,54,6663.783663
-114.051264,46,6669.624227
-128.070698,177,6676.787359
-84.149009,524,6714.389628
-99.588629,164,6720.741562
-83.08358,286,6731.508204
-105.330926,130,6754.333549
-98.002442,88,6757.594129
-103.005063,134,6762.773471
-84.486277,311,6774.49197
-83.799274,189,6799.094938
-85.488551,157,6867.202997
-88.452226,189,6874.408547
-105.871471,60,6876.738436
-87.84845,249,6901.920845
-76.863475,450,6936.836094
-65.442989,449,6953.523377
-52.929606,655,7058.957376
-97.730776,135,7081.900951
-8.999916,1204,7145.4507
-125.540417,97,7165.17695
-82.483639,239,7174.694684
-87.448935,241,7184.157647
139.769046,1600,7360.494167
-66.588909,838,7471.772245
135.081269,1600,7588.291174
155.570871,1600,7746.876965
-73.54728,346,7777.585869
-93.77564,196,7844.640826
149.637349,1600,7959.603416
152.568128,1600,8116.723782
182.007864,1600,8291.169944
-1.713766,967,8363.627317
