#{"t_start": 1764215627.4993029, "env_id": "BipedalWalker-v3"}
r,l,t
-104.708409,83,5.161516
-113.744234,44,6.45941
-103.515631,74,8.671829
-124.866772,127,12.515799
-203.870066,1144,47.977499
-105.297949,1600,147.812176
-118.079863,1600,253.746455
-107.7412,33,254.760819
-115.436253,73,256.972246
-89.558945,1600,371.720379
-114.635759,75,373.928367
-98.644228,1600,452.988318
-97.071982,1600,596.161133
-87.788606,1600,737.439892
-80.232659,1600,866.01315
-71.142621,1600,1006.967946
-76.845017,1600,1084.16093
-70.270045,1600,1222.796378
-39.542143,1600,1349.621849
-62.575967,1600,1483.701015
-94.366098,1600,1570.786902
-78.422878,1600,1710.805976
-66.607803,1600,1788.950945
-102.333721,99,1806.253137
-59.662883,1600,1933.69593
-46.854505,1600,2074.976857
-51.547866,1600,2202.543272
-49.970145,1600,2344.272348
-30.154329,1600,2419.906276
-44.491112,1600,2549.520576
-35.992865,1600,2669.419997
-13.124289,1600,2780.239947
-5.681518,1600,2837.948839
0.617373,1600,2937.198619
-61.979457,1600,3061.237847
-121.600266,110,3067.456053
-129.318555,121,3073.710365
-97.86964,88,3076.326724
-103.27136,61,3078.159364
-52.945972,1600,3133.029334
-100.643436,68,3135.086545
-119.983915,64,3136.970497
-103.856322,67,3138.956702
-112.784901,118,3193.031637
-99.855805,117,3200.55404
-58.278721,1600,3253.316617
-116.837568,72,3255.565099
-101.394591,110,3258.927913
-113.704481,101,3312.292794
-38.069446,1600,3373.243509
-45.13549,1600,3497.487608
-37.979773,1600,3620.338431
-32.842986,1600,3761.733498
-13.133045,1600,3836.654996
-1.524253,1600,3978.560109
-8.780709,1600,4118.374354
3.96985,1600,4244.581608
6.015971,1600,4386.560664
16.615368,1600,4463.445173
-122.127864,964,4595.010112
-126.443165,116,4603.073139
-113.8025,71,4609.538864
-114.790544,152,4618.964462
-113.565464,67,4621.524975
-113.749915,122,4630.109936
-143.627964,273,4648.826396
-110.957086,75,4651.781086
-75.456909,796,4699.627623
-98.278097,265,4724.209294
-82.664329,375,4738.37153
-101.984073,473,4832.350338
-94.22064,264,4860.565958
-131.582372,82,4863.676265
-70.332321,355,4876.800757
-65.410409,680,4920.468793
-94.243924,157,4940.435246
-82.462613,472,5021.613904
-97.643779,205,5046.893171
109.872326,1600,5141.861608
2.023262,1585,5305.619272
-107.293955,654,5343.809784
95.960094,1600,5498.13769
166.551988,1600,5668.510198
-117.29746,84,5671.650633
139.340339,1600,5844.12255
150.229181,1600,5999.094178
133.14005,1600,6113.066793
165.129254,1600,6270.713578
161.943965,1600,6445.368417
10.791153,1098,6585.088057
-112.875914,142,6594.183084
-124.03574,101,6601.745359
-113.886347,47,6603.512755
-114.526759,50,6609.173861
-120.318445,118,6617.545043
-115.919569,65,6620.045659
-109.197056,69,6626.525137
-114.137179,39,6628.064154
-115.322035,43,6629.648444
-110.090106,62,6635.854057
-110.307155,64,6638.224352
-122.950451,87,6645.014532
-119.293798,49,6646.855162
-110.946858,57,6652.83382
-112.770288,73,6655.641448
-114.052437,46,6661.404093
-118.106137,45,6663.283637
-117.109641,45,6665.105408
-110.983576,39,6670.726335
-113.511788,350,6684.631044
-91.418803,167,6691.15452
-71.701563,356,6722.08922
-53.379465,487,6758.238288
-132.917942,135,6763.45891
-134.057693,216,6771.617337
-123.241535,175,6795.677126
-83.032283,176,6864.50174
-82.800801,384,6895.075553
-90.911798,276,6905.29342
-99.626792,506,6942.217014
-81.992525,453,6977.669666
-103.695745,182,6984.383336
-71.198053,399,7061.804682
-81.089502,268,7089.978436
-126.324353,140,7095.222536
-132.314001,151,7101.028663
-99.410482,93,7104.564315
-123.580912,110,7126.385119
-125.936522,119,7130.93703
-70.381653,256,7140.658528
-89.169617,170,7163.106352
-71.52194,611,7265.858006
-129.813721,256,7275.583032
-86.489974,259,7285.2883
-86.666909,394,7318.97447
-20.193883,944,7373.130996
-41.262387,1302,7539.41527
160.606466,1600,7696.453373
126.063746,1600,7871.257453
162.122069,1600,7969.253678
173.97554,1600,8144.728407
152.748747,1600,8300.913352
169.415577,1600,8475.561548
153.317058,1600,8632.764963
-114.479896,42,8637.98899
-114.409076,42,8639.624173
-117.195651,87,8646.869879
-116.533869,42,8648.472182
-114.676814,41,8650.067097
-111.498567,61,8656.104094
-115.20207,41,8657.715507
-112.737364,40,8659.33438
-112.759993,52,8665.038685
-109.319078,61,8667.333102
-116.581826,43,8672.621429
-114.989648,41,8674.294831
-116.01205,46,8676.119384
-112.557736,56,8681.946413
-113.490381,41,8683.557632
-114.197715,47,8685.374126
-114.029882,40,8690.856289
-115.689798,41,8692.434582
-116.461043,41,8694.046985
-114.027771,38,8699.125358
-113.596916,40,8700.775541
-113.812679,40,8702.399421
-116.899025,47,8708.22808
-113.819944,40,8709.803719
-114.790533,49,8711.777318
-115.035775,46,8717.469084
-103.297533,268,8746.043883
-91.608466,256,8755.898547
-123.073727,90,8759.392793
-90.180074,635,8801.451229
-72.460546,1093,8939.387643
-28.064927,1106,9017.872416
-95.636339,737,9124.568326
-88.449206,203,9132.246006
149.513126,1600,9247.432375
107.854026,1600,9420.62554
115.61176,1600,9575.333861
168.686058,1600,9753.387679
170.233994,1600,9913.783239
152.475007,1600,10030.240989
185.444656,1600,10192.290764
197.355706,1600,10366.825418
210.111027,1600,10526.87061
201.330287,1600,10642.601327
-102.67288,147,10711.560145
-113.806532,49,10713.446055
-117.936932,45,10719.055017
-112.28266,51,10721.101758
-113.914585,39,10722.650495
-120.10037,45,10728.318187
-117.770285,44,10730.033675
-113.710578,39,10731.531162
-120.61474,45,10737.168199
-118.833905,46,10738.94545
-116.501481,43,10744.355692
-112.810491,43,10746.02373
-116.524642,46,10747.845042
-115.552663,39,10753.629113
-116.505498,43,10755.442321
-114.583071,41,10757.082976
-116.668799,42,10762.688747
-110.138457,56,10764.977762
-120.152072,44,10766.78867
-115.504529,41,10772.520004
-116.289047,43,10774.262049
-116.104365,41,10775.923042
-120.125443,45,10781.562213
