#{"t_start": 1764215627.4836302, "env_id": "BipedalWalker-v3"}
r,l,t
-104.23327,1600,51.751865
-111.558054,65,53.670301
-103.351962,62,55.493791
-111.557392,1600,156.694373
-103.561503,1600,261.411413
-116.486433,69,263.467612
-104.227016,1600,378.248046
-100.821995,59,380.007589
-92.644275,1600,523.671746
-84.446455,1600,602.11436
-85.078311,1600,743.493422
-100.599901,94,746.233903
-75.407151,1600,888.77417
-76.051419,1600,1015.756959
-65.750384,1600,1106.983317
-60.161334,1600,1231.495475
-37.800371,1600,1373.302807
-51.648948,1600,1502.213287
-83.693757,1600,1594.21173
-74.316198,1600,1719.44561
-67.824265,1600,1862.100102
-51.647947,1600,1953.345547
-52.415256,1600,2080.831356
-54.170771,1600,2222.967936
-32.292838,1600,2350.099946
-27.321502,1600,2438.013378
-29.568542,1600,2555.488865
-22.583874,1600,2675.268355
-10.040816,1600,2785.985046
6.922051,1600,2893.267441
2.843988,1600,2943.982064
-79.95583,1600,3072.686643
-47.196485,1600,3127.597023
-121.996583,101,3130.587678
-124.095457,111,3133.866864
-46.851343,1600,3240.710671
-103.789114,111,3244.178301
-102.04272,81,3246.691873
-121.820906,76,3249.048159
-100.062742,101,3252.185272
-46.738604,1600,3363.489409
-124.947637,111,3366.814544
-115.153381,48,3368.293831
-104.303048,80,3370.76275
-36.771772,1600,3494.99861
-31.074879,1600,3617.943049
-35.926589,1600,3759.22493
-17.253198,1600,3834.271645
-101.895814,122,3851.405456
-3.535365,1600,3979.804143
10.257071,1600,4119.620759
6.664779,1600,4245.883583
1.261785,1600,4387.811052
20.420917,1600,4464.97277
-153.144297,923,4595.041919
-124.512579,82,4601.845571
-117.901934,85,4608.832769
-131.939537,118,4616.952759
-115.317346,63,4619.341665
-125.074458,89,4626.57401
-112.918404,79,4629.680607
-124.08035,86,4637.153855
-123.604857,187,4648.363934
-96.882835,236,4657.401155
-66.628854,641,4699.420013
-118.33669,175,4720.60046
-89.919234,266,4730.627625
-110.685237,197,4738.102169
-97.375602,236,4760.761678
-94.312207,197,4830.57291
-47.587786,766,4877.470066
-135.865564,312,4907.494136
-126.462129,130,4912.364919
-66.700373,681,4952.119562
-134.786472,110,4956.383783
8.478868,1414,5124.270179
-77.910545,272,5134.964642
-127.583593,256,5144.905649
-45.422076,827,5266.129311
-45.454207,753,5308.518587
-105.772137,432,5338.287019
-105.577461,155,5344.055591
116.992428,1600,5498.392991
-101.264134,225,5523.289601
-76.488357,804,5632.020229
130.145314,1600,5800.281104
164.715575,1600,5897.93014
166.990285,1600,6072.18369
173.043414,1600,6227.668525
180.930185,1600,6402.512178
171.783983,1600,6499.181271
-94.854237,184,6586.520046
-113.453878,44,6591.882827
-114.741048,57,6594.05753
-125.931949,112,6602.04886
-116.511946,44,6603.693184
-118.893718,71,6610.161066
-115.228441,47,6611.932773
-112.723553,51,6617.775066
-116.751052,46,6619.552899
-124.449646,103,6627.326585
-112.760096,104,6635.119761
-117.434763,63,6637.467346
-116.259043,52,6642.965105
-119.596884,51,6644.85305
-114.380411,42,6646.40889
-115.973283,55,6652.322866
-114.012087,40,6653.864305
-114.026974,44,6655.552439
-113.537542,51,6661.516885
-115.153469,40,6663.190138
-119.158651,50,6665.215345
-90.187054,198,6677.216915
-99.028442,66,6679.8182
-54.90183,830,6729.011528
-95.81541,200,6754.446454
-93.336524,134,6759.470366
-95.398848,207,6767.365556
-91.316122,170,6773.775123
-70.297657,782,6898.916988
-98.151977,119,6903.348279
-77.345595,389,6935.941522
-50.940724,579,6957.650243
-95.565019,104,6979.893486
-108.967242,132,6984.79177
-92.70461,195,7054.391693
-71.768133,312,7084.244252
-65.909587,875,7135.227068
-96.455423,99,7138.978589
-95.969117,315,7167.079984
-77.410801,312,7179.461232
-87.988578,201,7265.965236
-8.602237,1268,7351.247493
-92.477004,209,7358.908618
-97.781505,1006,7476.809559
-95.328587,265,7506.115779
-73.518075,462,7541.625699
-101.128516,324,7554.07901
150.573003,1600,7730.033052
147.446808,1600,7886.220825
0.113968,940,7958.666763
-127.051555,130,7963.63216
146.044976,1600,8138.926212
179.182169,1600,8295.208974
157.541547,1600,8469.937186
186.279081,1600,8568.417631
-106.39134,165,8633.401392
-116.205652,48,8638.868666
-116.131448,45,8640.630624
-116.074129,41,8642.287541
-112.456447,56,8648.220954
-112.451451,39,8649.727358
-114.651472,40,8651.28089
-113.552468,45,8656.699714
-114.281376,45,8658.496232
-116.247935,42,8660.237366
-123.363582,99,8667.639243
-112.865422,79,8674.411914
-117.050391,51,8676.412818
-119.377603,51,8682.051761
-114.746951,42,8683.703905
-115.901487,43,8685.360153
-116.887622,42,8690.92334
-114.56471,44,8692.621611
-113.645289,38,8694.115307
-116.135995,42,8699.356598
-114.600911,42,8701.100931
-115.058066,41,8702.75453
-118.178825,44,8708.457945
-118.679588,46,8710.2711
-116.032548,42,8711.967865
-111.783312,40,8717.411776
1.280485,1558,8831.164263
-44.952671,848,8941.76714
-66.170698,929,9013.550316
-124.755666,92,9017.024814
-16.379412,1099,9155.074676
23.050776,1269,9239.995247
-83.169273,423,9315.680289
-39.747353,1380,9420.992527
-78.836242,595,9502.249955
161.229231,1600,9616.705248
175.966514,1600,9795.586234
198.094734,1600,9956.178871
202.286882,1600,10136.267382
207.980481,1600,10233.547502
194.295191,1600,10407.682384
235.943308,1600,10567.20462
46.791711,1138,10711.351439
-115.932101,44,10713.035953
-114.921833,40,10718.435259
-118.662692,43,10720.154537
-114.92035,52,10722.248616
-114.445515,39,10727.689333
-116.105154,43,10729.353143
-117.616047,42,10730.975614
-116.733802,43,10736.501943
-118.806876,43,10738.179697
-117.891195,43,10739.841333
-113.98641,78,10746.627525
-116.279745,39,10748.179491
-115.878255,42,10754.126268
-118.027688,41,10755.834379
-114.487061,39,10757.403496
-119.597828,44,10763.087479
-117.716096,42,10764.797007
-115.536064,41,10766.484218
-119.143166,43,10772.308697
-115.556094,40,10773.925817
-118.802295,44,10775.705205
-116.634866,42,10781.233856
-117.436007,42,10782.880413
-117.687286,43,10784.624674
-116.170969,44,10790.388724
-118.293344,45,10792.184785
-118.564858,44,10793.910272
-110.955519,39,10799.331952
197.755715,1600,10914.427381
228.187892,1600,11072.354406
214.700455,1600,11250.20321
219.549453,1600,11412.045456
236.166435,1600,11528.803634
238.517901,1600,11686.27724
241.269066,1600,11870.258625
239.022628,1600,12046.784211
229.940354,1600,12204.78288
12.904705,771,12252.6943
247.997969,1600,12451.432021
265.327199,1600,12566.391938
276.21361,1600,12743.785505
-35.166121,558,12844.88242
-115.265053,37,12846.270644
-111.955259,68,12852.594486
-112.94242,37,12854.049703
-119.787135,42,12855.694057
-120.780988,43,12861.162606
-121.225572,43,12862.835139
-120.601569,44,12864.630227
-119.101309,43,12870.138092
-120.795945,44,12871.887669
-116.86048,42,12873.558853
-121.195406,44,12878.842449
-120.317075,42,12880.537044
-119.735289,43,12882.225969
-119.034512,44,12887.720305
-121.314687,44,12889.363681
-119.771154,43,12890.959591
-122.313736,43,12896.263246
-120.986717,45,12898.027511
-120.458965,44,12899.731873
-110.037872,45,12905.440447
-122.182963,43,12907.147132
-120.290719,43,12908.879278
-119.702862,43,12914.578485
-121.802806,43,12916.332247
-121.141905,44,12922.061849
-119.383896,42,12923.825198
-120.235196,43,12925.560409
-121.85562,44,12931.423572
-32.363915,525,12969.528388
255.993209,1600,13127.431378
254.809605,1600,13241.768359
269.7645,1600,13401.698851
278.673922,1599,13580.688929
278.190485,1577,13748.085586
264.740092,1600,13863.398704
278.865141,1595,14039.206797
281.962951,1555,14194.684624
