#{"t_start": 1764215627.4959779, "env_id": "BipedalWalker-v3"}
r,l,t
-105.450091,98,5.598636
-101.040633,76,7.861688
-104.392754,61,9.687277
-113.213261,1600,58.690294
-109.448659,75,61.935639
-99.350847,1600,162.147092
-102.788469,70,164.219474
-109.037613,1600,270.303823
-120.698125,117,273.899024
-118.627521,86,276.562352
-107.816973,1600,406.020994
-93.681351,1600,533.814483
-95.293446,1600,626.349764
-109.300752,59,677.835435
-76.899795,1600,754.746818
-106.363547,83,772.053766
-106.447548,76,774.319889
-76.04485,1600,902.213547
-70.660759,1600,1043.917796
-103.645066,68,1045.934245
-54.477292,1600,1170.027364
-48.03766,1600,1311.551148
-32.216572,1600,1402.986266
-79.279283,1600,1529.960384
-98.58768,68,1531.97707
-73.969533,1600,1625.947363
-73.282198,1600,1751.585231
-57.620904,1600,1895.539298
-102.467106,113,1898.988698
-69.897523,1600,2039.863751
-57.968866,1600,2116.287931
-100.455979,76,2118.515564
-51.182743,1600,2260.259144
-31.593174,1600,2387.440261
-24.683905,1600,2519.676916
-29.915583,1600,2643.944561
-6.868136,1600,2707.737395
-14.388471,1600,2817.20462
-2.02336,1600,2917.557089
-43.291409,1600,3026.765126
-117.326329,79,3032.246436
-109.774558,96,3038.220598
-108.254256,77,3040.506635
-166.721554,569,3072.626877
-43.002935,1600,3127.533013
-103.374385,137,3131.592683
-46.096384,1600,3235.331504
-104.678175,91,3241.163375
-52.992288,1600,3345.446773
-47.601164,1600,3465.011654
-38.918434,1600,3585.630232
-28.981945,1600,3677.191227
-34.126659,1600,3802.090316
-19.026163,1600,3944.119437
-16.640446,1600,4071.369214
-12.639721,1600,4160.713622
0.023327,1600,4301.345647
9.786032,1600,4428.261671
-14.898996,1600,4593.597075
-111.073366,57,4595.727294
-115.454166,54,4601.47269
-124.225722,99,4608.991858
-113.222059,98,4612.605505
-116.727227,74,4619.160564
-120.873627,74,4625.807038
-113.294565,62,4628.258905
-112.479811,101,4636.300618
-112.838558,63,4638.743321
-135.59556,145,4648.327999
-73.341204,748,4694.46908
-110.977477,239,4718.149816
-29.820683,1073,4834.685961
-120.288534,92,4838.090748
-96.142212,174,4863.05035
-108.942178,79,4866.055491
-108.627798,305,4877.28582
-52.299011,958,4945.593555
-48.265769,1449,5098.952887
-22.548396,1545,5264.067437
-101.613042,103,5267.981015
103.720242,1600,5416.906948
121.267047,1600,5526.384206
125.829293,1600,5696.836457
101.620884,1600,5852.914953
150.257344,1600,6026.985763
138.91562,1600,6182.950431
177.749398,1600,6296.523578
176.954066,1600,6454.009435
-39.553353,1058,6599.717278
-111.693447,55,6601.857134
-113.866266,58,6604.052768
-114.372267,50,6609.698283
-115.147796,108,6617.7016
-114.706439,58,6619.929753
-113.569136,75,6626.640727
-113.847361,43,6628.317989
-126.56667,105,6636.109428
-118.05783,44,6637.740732
-112.811647,110,6645.389565
-114.357321,41,6646.934225
-113.481091,43,6652.371565
-110.542419,79,6655.405245
-117.191228,51,6661.35559
-111.171721,71,6664.318312
-118.401784,45,6670.141645
-121.474526,100,6674.173692
-123.959557,93,6677.879575
-111.25215,144,6683.563477
-98.094137,475,6719.12735
-118.457064,201,6726.81039
-105.544674,389,6759.309549
-85.252205,539,6797.215
-98.16073,86,6800.508409
-57.575128,662,6903.536219
-92.118587,281,6914.161868
-72.271885,578,6953.648926
-132.193258,117,6958.160464
-123.685552,242,6985.524587
-101.917345,418,7081.515545
-41.039846,643,7123.626568
-83.358385,229,7132.452654
-90.078124,204,7140.207245
-122.631361,172,7162.694403
-78.663179,452,7180.597615
-90.846906,792,7307.598433
-17.735336,1114,7368.709444
3.684605,1199,7513.125564
129.184116,1600,7688.280407
135.631667,1600,7845.962757
133.549488,1600,7960.871167
147.088548,1600,8118.056056
167.190621,1600,8292.496868
143.150366,1600,8467.30015
207.439954,1600,8565.609167
-101.649845,221,8632.844621
-116.040523,53,8638.483559
-114.006012,39,8639.998101
-113.217475,50,8642.005665
-116.70297,52,8647.810486
-114.310143,47,8649.614887
-111.668413,129,8658.351511
-114.97188,41,8660.046469
-112.370104,75,8666.537731
-120.378041,50,8668.456115
-115.651002,46,8673.92012
-115.297941,44,8675.69768
-113.907269,41,8677.261283
-116.959826,46,8682.718102
-116.528798,43,8684.391042
-119.683804,46,8686.188678
-115.461058,46,8691.887139
-115.710921,51,8693.863348
-114.749946,40,8699.045555
-114.684739,41,8700.72884
-115.945662,41,8702.39254
-115.018165,42,8708.01045
-113.510233,40,8709.602572
-116.631062,44,8711.334875
-114.575278,41,8713.025748
-133.861762,146,8740.754047
-109.202264,485,8759.474499
-89.926854,209,8785.251423
-85.434845,481,8803.573056
-119.153639,224,8830.13317
-116.814859,125,8835.030982
-79.814259,934,8966.945109
-93.449251,906,9019.639574
-94.496138,202,9027.238447
-95.663701,165,9052.808829
91.609755,1600,9208.915803
-19.863504,836,9318.881562
-74.353396,517,9356.173342
168.398474,1600,9528.668092
171.254696,1600,9625.429982
171.266255,1600,9804.173154
181.475969,1600,9983.115564
204.100399,1600,10144.847692
208.01124,1600,10319.845868
93.721175,1535,10413.915921
235.050629,1600,10592.909542
-4.81752,957,10710.495568
-113.883162,47,10712.278355
-113.129484,56,10718.281629
-115.324738,40,10719.884891
-120.311026,45,10721.686961
-116.035466,44,10727.335848
-116.977663,44,10729.0392
-111.352023,44,10730.753149
-114.513989,39,10736.116058
-116.964493,44,10737.842973
-113.991022,52,10739.853317
-118.74723,45,10745.348051
-119.959832,44,10747.085228
-113.388276,57,10753.581222
-115.851001,94,10757.455731
-115.341772,41,10763.015952
-119.005188,44,10764.81134
-120.409686,47,10766.738404
-119.18769,45,10772.650394
-119.072964,44,10774.424574
-116.622079,41,10776.090958
