#{"t_start": 1764215627.4849553, "env_id": "BipedalWalker-v3"}
r,l,t
-109.857998,60,4.469201
-122.617766,90,7.143599
-115.301476,62,8.995472
-184.130722,792,33.510204
-115.42771,1600,134.006408
-102.292818,1600,233.484427
-120.350841,135,237.447319
-94.931439,1600,294.854953
-117.604819,66,296.795811
-100.674888,66,298.734571
-99.782384,1600,441.766741
-105.616833,39,442.904127
-106.443571,1600,570.50873
-104.572558,146,590.199816
-107.472339,52,591.737988
-88.016051,1600,718.189784
-78.837847,1600,861.584904
-79.364269,1600,938.767957
-70.739785,1600,1079.901608
-60.011334,1600,1218.483085
-45.443278,1600,1345.333538
-43.402795,1600,1476.120488
-84.665293,1600,1566.527012
-81.441586,1600,1706.510631
-71.118898,1600,1784.62803
-103.125551,103,1787.693555
-60.293082,1600,1929.528587
-59.711388,1600,2070.7427
-48.060132,1600,2198.410846
-38.304572,1600,2340.043317
-28.519558,1600,2415.728201
-25.377898,1600,2545.363954
-14.887055,1600,2658.546755
-13.161164,1600,2776.096409
-9.468301,1600,2831.403829
0.653169,1600,2933.199892
-56.123631,1600,3053.73032
-114.965091,124,3060.715629
-89.759166,1600,3117.550914
-101.436084,90,3120.297833
-103.058403,110,3127.143066
-104.850844,92,3129.927358
-120.511134,75,3132.130377
-118.117364,57,3133.805143
-120.465718,79,3136.202844
-107.902369,73,3138.345956
-41.26336,1600,3245.397136
-46.318493,1600,3349.509737
-39.500714,1600,3469.053414
-43.509509,1600,3589.48164
-33.890219,1600,3681.19525
-26.108583,1600,3820.73116
-21.662593,1600,3948.158013
-12.703169,1600,4090.114324
-126.159834,83,4092.550514
-8.059433,1600,4218.413179
-0.079211,1600,4307.906556
9.069234,1600,4449.723425
-127.179109,1415,4594.848945
-119.078961,153,4604.288913
-120.620402,72,4610.789822
-118.611211,123,4619.149062
-113.766833,46,4620.873295
-113.413445,43,4626.385607
-116.391881,121,4635.183234
-111.618944,100,4639.128207
-114.246541,65,4645.607882
-91.854091,135,4650.896456
-112.671582,59,4653.192526
-124.338098,361,4684.495859
-49.024471,991,4736.609058
-108.932779,138,4755.568077
-103.996709,230,4764.189202
-130.19101,462,4862.279418
-87.257779,242,4871.345901
-85.134803,755,4917.740262
-120.674089,168,4938.052549
-76.622799,323,4950.436466
119.744436,1600,5125.535599
-90.408769,353,5139.384216
131.718224,1600,5303.666622
-76.737379,756,5406.635934
102.925727,1600,5516.613412
106.654502,1600,5670.484196
149.46486,1600,5842.945554
-76.811779,395,5858.052576
137.469374,1600,6032.301602
143.096073,1600,6188.145907
166.884077,1600,6301.531111
179.778295,1600,6476.762037
-39.619707,762,6586.149325
-114.826162,51,6591.75709
-108.826985,82,6594.877014
-110.922588,68,6601.192477
-112.026709,56,6603.320482
-114.324335,77,6610.008402
-112.797014,86,6617.140154
-115.076077,48,6619.009706
-113.813532,57,6621.178176
-123.864132,100,6628.862902
-112.254717,79,6635.681804
-109.295543,71,6638.331848
-111.928995,72,6644.548897
-115.792791,44,6646.182461
-112.483264,42,6651.609136
-112.137759,108,6655.748618
-114.803045,39,6661.24145
-111.726123,61,6663.777462
-112.349532,64,6670.381337
-106.209632,585,6710.765748
-80.041911,295,6722.037131
-104.221043,223,6730.385958
-113.449467,159,6754.292545
-128.279955,94,6757.78225
-77.509881,391,6772.65717
-130.46652,122,6794.722384
-93.005686,251,6866.378618
-43.040224,512,6901.619693
-64.941848,1520,7057.332402
-92.608626,108,7061.406021
-65.624368,397,7094.415539
-83.754925,390,7126.963923
-90.91448,458,7144.386631
-109.341986,133,7165.499134
-65.775945,544,7265.618821
-56.402018,868,7317.102899
-97.439484,81,7320.309769
-88.962487,187,7327.667969
-23.779417,1002,7462.854553
-58.804649,395,7497.635702
-127.063801,73,7500.437958
-54.540605,493,7519.082932
124.091167,1600,7694.130298
150.96659,1600,7868.902103
140.504879,1600,7966.921559
169.639562,1600,8142.357431
147.752695,1600,8298.512565
