#{"t_start": 1764158614.4155219, "env_id": "BipedalWalker-v3"}
r,l,t
-128.825616,1600,132.510325
-119.760636,1600,385.404892
-104.776994,43,388.972851
-102.453175,74,394.630293
-100.550751,72,400.68557
-96.396718,1600,620.246297
-100.127718,1600,843.769933
-103.093848,108,851.775387
-93.580189,1600,1170.635851
-88.750458,1600,1393.917342
-81.920338,1600,1717.463972
-77.4364,1600,2007.367263
-65.221971,1600,2293.243616
-55.010264,1600,2434.223695
-47.273981,1600,2736.051641
-7.900909,1600,3066.206668
-40.041448,1600,3317.51959
-161.820859,613,3391.829198
-92.636477,1600,3660.022254
-75.767942,1600,3901.167147
-80.352575,1600,4149.25704
-57.075054,1600,4427.52325
-30.715318,1600,4581.053461
-35.34077,1600,4793.542861
3.430988,1600,5027.368275
-59.353681,1600,5279.525001
42.917388,1600,5507.970928
-94.47308,271,5535.928008
11.934242,1600,5687.519759
127.109637,1600,5897.253519
121.015355,1600,6101.291977
-63.86292,469,6148.395034
-21.360617,1600,6382.269203
-119.812027,237,6412.407442
-60.165627,918,6501.582007
-80.042986,1365,6717.83032
30.323355,1600,6904.863642
95.187334,1600,7191.02882
138.06522,1600,7452.250219
172.248903,1600,7761.502689
196.377702,1600,8048.232723
202.174735,1600,8313.152095
-1.539282,834,8488.854562
209.029704,1600,8752.443299
221.563342,1600,9042.570523
121.40523,1579,9361.988614
131.628582,1600,9684.676958
110.811111,1552,9969.717273
-116.269632,68,9975.981021
-117.592847,90,9988.141675
-116.268139,58,9992.819256
-115.455878,146,10009.775311
-116.220928,152,10030.99738
-115.866434,55,10036.039778
-116.633171,78,10047.092483
-118.998916,54,10051.84915
-116.017593,88,10064.025746
-121.309356,151,10081.59586
-118.77991,105,10095.405876
-110.83028,79,10102.346051
4.22934,734,10209.208339
-125.770565,144,10222.559845
222.98707,1600,10549.933739
13.634362,826,10663.289201
228.735424,1600,10985.370534
-93.213803,119,10996.363477
244.528182,1600,11280.618284
230.554931,1600,11602.181693
250.611501,1600,11821.639611
247.139498,1600,12110.621086
100.71335,1285,12340.609093
255.935486,1600,12577.009318
252.466712,1600,12820.832373
243.946996,1600,13108.459681
232.990379,1600,13361.276991
115.361162,1453,13639.619777
-113.334951,66,13644.882244
-110.929661,80,13655.233618
-113.528036,101,13665.700592
-115.403009,66,13673.130141
-110.60183,67,13678.11932
-113.807459,76,13683.172592
-113.352338,59,13687.556798
-110.072168,67,13696.251092
-112.174464,55,13700.488464
-111.157021,83,13710.707101
-117.509189,134,13724.636975
-112.783997,69,13730.562207
-112.638878,56,13738.67238
-112.90669,57,13743.074189
-111.100986,66,13752.106382
-114.576754,70,13757.428442
-109.832878,81,13767.338337
-93.781202,139,13778.854941
-91.035918,147,13789.77107
-111.600779,44,13793.245714
-131.515915,108,13801.977178
-97.764049,123,13846.093215
-1.280441,1600,14090.300208
-95.0806,110,14099.263072
-93.191928,107,14107.736254
-14.105066,1600,14338.585418
-1.445876,1600,14628.402143
-98.623667,172,14641.634132
-93.829339,117,14650.925173
6.809234,1600,14940.831265
-76.166799,1190,15121.660193
6.222051,1600,15402.111198
-103.521101,1126,15550.252857
-76.651349,1355,15772.824979
13.322759,1600,16048.71333
74.571979,1600,16236.091258
-109.454956,104,16244.174583
93.40011,1600,16522.231129
79.889219,1600,16756.362693
5.386129,1346,16983.032516
-113.83317,40,16986.481917
-110.253348,81,16996.474922
-113.90068,44,16999.636943
-110.236816,64,17004.563958
-112.54609,39,17010.783597
-111.826567,63,17015.637824
-117.069295,131,17029.656843
-109.665754,50,17036.72403
-111.980317,50,17040.078431
