#{"t_start": 1764158614.418926, "env_id": "BipedalWalker-v3"}
r,l,t
-123.631598,118,12.461328
-112.514187,87,19.350807
-113.681836,1600,149.026958
-114.812492,92,158.85411
-110.059568,43,161.875866
-109.970876,55,166.335737
-102.371552,73,222.064338
-118.955619,64,226.885242
-120.074446,63,231.755216
-104.443584,77,237.796623
-102.696694,100,245.83918
-107.575711,1600,480.386475
-102.302672,73,486.103375
-103.445099,78,549.532157
-100.73755,66,554.343454
-99.461672,1600,678.649453
-103.138569,1600,944.428459
-94.156917,1600,1270.535635
-84.978687,1600,1555.488236
-71.064955,1600,1818.707112
-83.932342,1600,2150.597635
-57.297872,1600,2355.109502
-44.6711,1600,2613.055408
-40.276358,1600,2907.249833
-18.882592,1600,3168.790204
-113.109242,1600,3403.376329
-84.586357,1600,3666.905315
-73.243335,1600,3908.12816
-76.22726,1600,4156.332119
-65.588688,1600,4438.540835
-45.511752,1600,4587.913332
-19.320846,1600,4800.356675
14.573523,1600,5034.195192
-22.047284,1600,5286.37868
63.737692,1600,5514.930497
-88.95996,360,5550.845319
-85.402437,1540,5697.557727
-78.308253,382,5793.97241
126.032441,1600,5943.301467
107.76858,1600,6150.162039
-7.441418,1600,6388.22932
-118.806217,81,6395.794299
-120.234016,48,6404.300215
-112.786334,94,6413.116366
-110.276473,68,6423.725172
-89.708015,103,6433.212375
-98.616046,118,6443.763395
101.685628,1600,6607.630538
82.078389,1600,6870.435415
-99.6317,111,6880.383524
69.729074,1600,7135.932549
83.029382,1600,7426.336202
-42.208068,591,7511.288967
-51.042457,670,7603.093462
36.654784,1137,7845.03467
-72.905678,309,7872.92634
185.879794,1600,8200.088949
-75.133171,270,8224.982641
88.856897,1435,8497.971596
-123.41036,112,8552.992049
247.668457,1600,8835.15355
230.414427,1600,9104.31151
199.903305,1600,9379.823544
239.466667,1600,9705.782652
73.793062,1231,9958.628434
-107.499067,50,9962.702953
-115.338447,127,9978.022772
-113.733975,85,9989.426548
-119.336983,225,10017.137992
-125.551064,139,10033.309709
-110.868094,72,10040.148149
-116.629493,71,10050.341666
-120.544588,57,10055.449911
-116.257865,90,10068.025487
-114.756674,52,10072.423761
-118.635287,62,10082.101372
-116.423425,42,10085.853778
-113.975258,63,10095.807237
-121.794082,139,10112.331733
48.876294,1127,10291.071535
-91.248673,99,10299.866999
-12.03504,600,10394.131129
-57.398311,354,10486.432279
-11.078404,686,10589.952617
-78.672519,187,10647.413881
-86.854083,143,10660.43262
-93.21247,95,10665.852025
-66.409857,236,10725.645934
-84.520505,157,10740.118078
264.859125,1570,11020.524563
231.783523,1600,11345.638113
238.149597,1600,11628.717071
237.653266,1600,11880.231422
-93.857996,105,11888.540154
120.602153,1576,12173.16931
-122.772636,119,12182.626729
-89.653109,117,12192.272209
233.121392,1600,12485.067182
240.049692,1600,12730.607697
241.931024,1600,13018.09824
-39.359166,528,13098.221946
254.261393,1600,13352.070056
238.74523,1600,13639.740582
-117.075217,89,13650.980306
-118.103279,107,13662.898077
-115.970491,115,13673.136846
-121.076047,151,13683.56758
-115.299312,95,13691.339124
-113.736728,76,13700.396821
-112.384835,57,13704.883968
-112.751745,64,13713.607364
-114.586933,53,13717.969779
-116.550273,106,13729.579846
-115.157805,53,13737.879703
-125.557551,161,13754.142448
-111.762264,80,13760.555462
-112.715531,37,13766.977937
-97.02695,144,13778.689573
-84.711383,823,13877.428646
-94.49084,108,13886.082064
-92.498527,119,13932.985933
-125.41338,97,13940.043057
-96.290514,123,13947.576962
-96.390027,407,14013.03206
-125.549153,112,14021.781744
-92.700551,112,14080.517016
-14.099473,1600,14281.691091
-28.509955,1600,14561.744988
-105.842307,728,14659.036551
-80.918253,665,14797.990866
-87.208932,504,14875.336351
2.398221,1600,15166.540251
8.0614,1600,15407.536844
-93.117078,153,15418.242345
-32.431254,1600,15640.934751
41.868027,1600,15911.882087
48.051801,1600,16154.055155
30.780893,1600,16429.48989
47.220795,1600,16661.453514
137.293859,1600,16887.125749
-85.299642,458,16976.33238
-113.376996,70,16985.402723
-111.274962,82,16991.961408
-109.851631,57,16999.918399
-111.3878,60,17004.385684
-114.756265,62,17012.43844
-111.555686,56,17016.8101
-112.225258,70,17025.915595
-111.962281,68,17031.059686
-114.27444,41,17037.606353
-111.80696,65,17041.509899
-114.469398,62,17049.461359
-113.848028,45,17051.385839
-111.882144,47,17054.516997
-114.533571,39,17060.88988
-114.003641,66,17065.897429
-111.944356,48,17072.887793
-113.771028,37,17075.789827
-112.263143,42,17078.79891
-110.214744,59,17087.138889
-114.045374,40,17090.117445
-115.245173,38,17093.001512
-111.151858,55,17100.600986
-104.193277,114,17143.284302
-105.543057,53,17147.13606
39.120684,1600,17338.353311
-105.072882,55,17345.011562
40.195951,1600,17616.012262
-105.775752,61,17620.910386
43.179335,1600,17896.99524
77.282247,1600,18099.342368
100.337882,1600,18252.268383
-69.328613,365,18266.447995
107.307384,1600,18414.537852
165.498853,1600,18511.524417
156.94979,1600,18661.239229
156.161205,1600,18790.637727
-66.010604,347,18824.930656
187.836068,1600,18970.164325
173.52881,1600,19100.345775
202.782358,1600,19220.570774
-82.456491,336,19257.649532
-113.905683,38,19259.225195
-112.874129,39,19262.646327
-112.965189,70,19265.613388
-115.159514,67,19270.278807
-112.47935,35,19271.758971
-110.711047,57,19275.905679
-117.181557,39,19277.521077
-111.89385,75,19280.553985
-111.537221,44,19284.358401
-112.073456,48,19286.542896
-110.991925,62,19290.805953
-111.681325,38,19292.400881
-110.990441,42,19294.156311
-113.499379,43,19297.944875
-109.805593,48,19299.947584
-114.669338,50,19301.990431
-111.783199,36,19305.255728
-111.632533,41,19306.884995
-114.659848,61,19309.386523
-116.00717,64,19314.057098
-116.449134,39,19315.679684
-114.852101,38,19319.605301
-111.314839,36,19321.194431
-112.965294,37,19322.616122
-109.491216,55,19326.807738
-22.661107,679,19370.356586
151.504971,1600,19519.19918
211.441278,1600,19619.901336
217.436448,1600,19768.270974
211.345688,1600,19897.855283
241.387919,1600,20043.964769
13.880977,849,20075.186163
207.516016,1600,20236.5992
164.101762,1600,20372.748223
26.138819,934,20453.679613
215.510233,1600,20615.398584
235.97389,1600,20756.147335
247.098403,1600,20913.258239
231.350233,1600,21028.875626
-44.334313,484,21096.09952
-111.982572,37,21097.675442
-111.392676,39,21101.563925
-112.898283,43,21103.773414
-111.53576,38,21105.623764
-109.297971,56,21110.15173
-109.656159,64,21113.220736
-111.635732,55,21117.780297
-110.621118,53,21120.320939
-111.350905,49,21122.860243
-112.286208,45,21126.915511
-115.061575,40,21128.613156
-109.011841,46,21130.633506
-115.166598,83,21136.502818
-112.869313,40,21138.354689
-113.292004,63,21143.290136
-113.966947,42,21145.231818
-113.54095,44,21148.950901
-112.624013,40,21150.89413
-114.101942,37,21152.444235
-110.916666,40,21154.183726
-114.315349,37,21157.887598
-119.708381,43,21159.795579
-112.86068,34,21161.512843
-114.129591,62,21166.336199
-113.403461,36,21167.969594
-115.133155,38,21169.782276
-116.003682,39,21173.751618
24.693002,816,21232.148818
49.288178,994,21313.019319
254.827309,1600,21452.942362
262.20591,1600,21611.15313
274.687898,1600,21750.400278
279.830987,1597,21914.176208
-29.990239,480,21953.833156
258.627456,1600,22085.696874
260.704108,1600,22217.729964
274.372142,1584,22355.982405
265.313896,1600,22519.03016
281.161843,1487,22653.954339
281.68247,1472,22779.141305
281.601225,1473,22916.92188
59.898065,1050,23033.355322
-112.626571,38,23037.093322
-110.727441,43,23039.056445
-112.726503,41,23040.90953
-112.812072,41,23044.741272
-111.060261,40,23046.613203
-107.289691,56,23049.091526
-109.669783,49,23053.378609
-112.885142,44,23055.40881
-112.779664,38,23057.227967
-115.299026,39,23060.924218
-112.326434,42,23062.786017
-113.391085,39,23064.546651
-114.850511,40,23068.339055
-112.565705,41,23070.372709
-111.682345,43,23072.343187
-114.325847,40,23075.894186
-112.812812,37,23077.289052
-112.609941,40,23079.127553
-114.884421,41,23080.942382
-114.099601,39,23084.349316
-110.247114,55,23085.724363
-115.821599,42,23089.667834
-114.597619,39,23092.21424
-115.22468,39,23093.223863
-114.76397,38,23094.181531
-116.2099,40,23096.264023
-115.500838,39,23097.237298
-113.664697,38,23098.197516
-116.208426,40,23101.566234
281.877504,1430,23209.891044
280.202338,1404,23340.061782
276.274747,1436,23494.51776
286.4277,1373,23597.955163
273.349897,1589,23738.97786
104.736886,1154,23858.15425
279.40429,1442,23961.201545
285.381372,1381,24111.423235
286.618123,1347,24244.419594
285.706009,1391,24341.860055
280.185839,1413,24470.927301
281.592427,1405,24621.399119
288.547101,1294,24718.945575
279.34434,1461,24853.956746
100.447563,988,24946.825708
-113.10329,37,24947.733403
-114.748158,40,24949.765886
-114.875619,40,24950.767405
-113.607643,38,24951.8596
-115.059676,39,24953.807958
-113.211513,38,24957.655311
-114.767762,39,24959.551898
-112.310679,37,24961.152845
-113.528964,38,24965.064125
-113.282236,38,24966.904763
-114.836001,38,24968.56925
-108.827382,51,24972.92428
-115.91213,41,24974.957784
-114.836097,39,24976.890182
-113.876037,37,24980.867144
-114.429193,39,24982.766391
-114.855088,39,24984.544586
-114.142491,40,24986.477125
-115.124676,39,24990.254889
-114.157653,38,24991.977676
-113.800376,39,24993.878464
-114.958477,39,24997.601554
-114.569024,39,24999.597023
-113.623359,38,25001.422683
-114.366758,39,25005.361815
-112.910565,37,25007.040933
-114.111539,38,25008.850057
-115.038762,39,25010.635192
-114.261476,39,25014.490672
-115.609414,40,25016.389005
-116.613079,41,25018.292365
-112.552383,36,25021.729795
-91.809862,164,25051.866849
87.759862,952,25114.348082
-82.522492,229,25141.890194
11.637294,685,25223.3817
131.306402,1258,25314.134718
170.691729,1355,25448.387198
89.399972,1034,25535.523002
-68.089864,221,25545.314065
287.602598,1420,25676.438931
77.407565,947,25782.101035
51.184937,748,25835.175257
-3.861493,583,25882.641525
283.899876,1384,26012.058928
285.46477,1385,26129.873426
282.9938,1403,26233.250875
279.495326,1459,26380.847293
-5.668408,521,26426.262949
102.775893,1029,26517.366278
278.582847,1448,26643.571016
281.347999,1453,26781.54756
50.149058,908,26867.688335
-113.438299,38,26871.586808
-113.925534,39,26873.385319
-114.085152,39,26875.530175
-113.292753,38,26879.445902
-113.615996,38,26881.133805
-113.91128,39,26882.94911
-115.342678,39,26886.812565
-113.631521,38,26888.703472
-113.676436,38,26890.507951
-114.289726,39,26892.213306
-112.769254,37,26895.85483
-116.657358,41,26897.668415
-115.373907,40,26899.442831
-113.652667,39,26903.314628
-115.379427,40,26905.296787
-113.311684,39,26907.041704
-115.053837,39,26910.905951
-115.185732,40,26912.741067
-115.664921,40,26914.663615
-114.177011,39,26918.399267
-113.956974,40,26920.413603
-115.588436,40,26922.414706
-114.301785,39,26926.340852
-114.604486,39,26928.180573
-115.350205,40,26929.991168
-114.239692,39,26931.719963
-114.133364,39,26934.911856
-110.729706,40,26936.852224
-115.813116,40,26938.76385
-114.692978,39,26942.514205
288.774477,1340,27036.658386
283.491468,1383,27190.848594
284.142334,1344,27289.997112
42.079368,781,27369.49573
141.0514,1151,27458.835213
280.278293,1408,27589.077009
285.000817,1372,27717.616766
284.117455,1346,27815.581996
282.057312,1326,27965.148396
287.291834,1305,28095.477592
279.611192,1465,28192.181921
-34.753864,355,28261.142699
12.372114,579,28286.603222
290.28908,1230,28408.503726
282.974163,1359,28529.922488
285.319907,1326,28659.220818
285.807049,1346,28764.098664
-98.763069,124,28800.111794
-112.895095,35,28801.686574
-116.215333,38,28805.585968
-116.333425,38,28806.73256
-115.90752,38,28807.700413
-114.265407,38,28811.501192
-114.502995,36,28813.888568
-115.785398,37,28815.058892
-115.155867,37,28815.995257
-115.366237,37,28818.022296
-115.395284,37,28818.966671
-115.521822,37,28819.914871
-117.450162,39,28823.428833
-116.778849,38,28825.350456
-115.397418,37,28827.075089
-116.514211,38,28830.98284
-116.19418,38,28832.92925
-116.678217,38,28834.7731
-115.236832,37,28836.534709
-115.69938,37,28840.281782
-115.403851,37,28842.073884
-115.974443,37,28843.637432
-115.475006,37,28847.183362
-116.248815,38,28848.889299
-116.502378,38,28850.718405
-116.467136,38,28852.525497
-115.96455,38,28856.425855
-115.623441,37,28858.192456
-115.613051,37,28859.800552
-116.456888,39,28863.730445
-116.382536,38,28865.425565
-115.421075,37,28867.292756
-116.609486,38,28868.888729
272.539012,1591,28981.805892
277.495897,1472,29122.650732
-115.879484,121,29127.666732
280.889192,1453,29252.190264
256.343529,1600,29415.287818
283.443462,1434,29519.437942
280.46333,1434,29674.405441
282.026768,1460,29812.550146
285.824286,1400,29916.222204
285.575721,1388,30047.169946
286.71981,1388,30189.061826
283.698791,1434,30297.520774
284.722378,1367,30427.399777
280.863867,1543,30563.86097
287.320885,1409,30717.723522
-114.299441,38,30719.367485
-115.406905,38,30721.144767
-117.105934,40,30724.493963
-113.785061,37,30726.230369
-114.559618,38,30728.026026
-115.035348,38,30729.797183
-113.809916,38,30733.678571
-115.778482,39,30735.707803
-115.048461,38,30737.531489
-115.244192,39,30741.36427
-115.849318,40,30743.095922
-114.74218,39,30744.850288
-114.897221,39,30749.006371
-115.119484,38,30750.648697
-111.407074,41,30752.539413
-116.52345,40,30754.47852
-114.940407,38,30758.389415
-116.836422,40,30760.122101
-115.570516,39,30762.025261
-116.241253,39,30766.043889
-114.519713,38,30767.800766
-116.205704,39,30769.740113
-117.008004,40,30773.951009
-115.804054,39,30775.761043
-115.223083,38,30777.481389
-116.32951,39,30779.302669
-114.259377,41,30783.26514
-116.718645,40,30785.122904
-115.383815,39,30787.107143
-115.201422,38,30790.816178
-116.244118,39,30792.770413
-115.933109,39,30794.437121
-115.507965,38,30797.966907
-61.19406,288,30810.294709
290.111805,1221,30903.524508
288.702605,1233,31028.032353
288.275088,1263,31129.624793
288.253642,1251,31253.507598
289.516766,1254,31378.659582
287.386692,1266,31478.435785
291.642619,1241,31605.231092
288.643698,1255,31726.761591
289.756178,1229,31821.290254
285.632155,1279,31951.532668
287.5292,1195,32044.195018
290.325941,1252,32172.061114
286.893408,1280,32303.000374
287.091352,1300,32397.767775
291.993468,1192,32521.313299
292.675508,1201,32618.736783
-37.897659,393,32660.431583
-110.829579,40,32661.418629
-110.94948,40,32662.436383
-110.675828,40,32663.795233
-110.956622,40,32667.614914
-110.870198,40,32669.588003
-111.065956,40,32671.568559
-110.738384,40,32675.514508
-111.125477,40,32677.369359
-111.088505,41,32679.442378
-110.833705,40,32683.095777
-110.753918,40,32684.91153
-110.918955,41,32686.85679
-111.136995,41,32690.697663
-111.535972,41,32692.523686
-110.667393,40,32694.294121
-110.730544,40,32697.905989
-111.01362,40,32699.758794
-110.933427,40,32701.535447
-111.077929,40,32703.503975
-111.174776,40,32707.243971
-111.034553,40,32709.007373
-110.889735,40,32710.865116
-111.257399,40,32714.733911
-110.957744,40,32716.60439
-110.492335,40,32718.336434
-111.107374,40,32722.295542
-110.509988,40,32724.230974
-110.726433,40,32726.192217
-112.18428,41,32751.365929
294.077514,1215,32825.218605
296.701615,1180,32947.621941
292.889499,1219,33039.569331
293.70901,1241,33163.752328
293.838728,1242,33264.449793
294.868442,1176,33385.436165
297.869064,1186,33500.980514
293.632559,1230,33597.102862
296.499873,1193,33716.613902
293.415488,1229,33815.046971
297.952827,1151,33937.059724
291.31076,1242,34059.898652
296.978569,1159,34153.744539
296.017212,1165,34245.269801
294.870134,1242,34338.548659
299.477391,1165,34464.702661
298.979341,1151,34557.395502
-92.387203,134,34592.215173
-115.498554,38,34593.788305
-115.627268,38,34597.451743
-116.116228,38,34599.179042
-115.96947,38,34600.899122
-116.283702,38,34602.746692
-114.720493,37,34606.645628
-116.640939,39,34608.443615
-115.563082,38,34610.22394
-115.945676,39,34614.146253
-111.043505,40,34615.93064
-117.063888,38,34617.805948
-110.273543,35,34619.353541
-117.516135,39,34623.289058
-113.767007,36,34624.967586
-117.535341,39,34626.750453
-116.466222,38,34630.588067
-116.030267,38,34632.431869
-115.984905,39,34634.072751
-115.437359,38,34637.63625
-114.319583,37,34639.466393
-117.526551,39,34641.235829
-115.497282,38,34643.127177
-113.50552,35,34646.776444
-116.011216,38,34648.581477
-115.476593,38,34650.368922
-115.727715,38,34652.940492
-114.954019,38,34653.888567
-115.411636,38,34655.556325
-115.26341,38,34660.338452
-116.044394,39,34661.381696
-115.844234,38,34662.332586
-115.837334,38,34663.299596
-114.175181,37,34665.615537
292.41106,1341,34768.125912
130.405582,1007,34878.820126
293.619833,1322,34980.315582
293.721109,1280,35104.090237
294.857618,1307,35227.774733
297.484824,1231,35318.709696
298.501762,1267,35442.417791
294.475361,1296,35535.314902
172.960594,1214,35652.542266
290.68599,1291,35776.043516
297.597729,1228,35867.374221
293.334119,1304,35987.135119
296.083716,1294,36120.635849
297.324795,1260,36216.047763
294.206139,1314,36339.727971
295.72958,1269,36432.083812
5.995971,1600,36547.751023
292.693407,1379,36646.689025
-49.176386,412,36685.454751
290.463244,1349,36808.927346
294.2437,1319,36932.404148
289.438897,1393,37026.623959
290.331267,1396,37097.787199
104.254055,1268,37166.360356
289.559177,1460,37222.669225
150.616129,1191,37287.05065
285.94629,1566,37376.202258
296.367094,1311,37431.548007
2.33113,562,37472.674267
282.50795,1569,37533.956408
293.203054,1338,37605.185869
