#{"t_start": 1764158614.403996, "env_id": "BipedalWalker-v3"}
r,l,t
-109.680654,52,7.221709
-111.453128,1600,137.189852
-107.666235,64,142.077549
-107.70969,1600,394.497739
-105.864552,1600,614.462549
-98.868076,80,620.676977
-90.902848,1600,844.103638
-90.77337,1600,1163.928567
-94.343878,1600,1384.905437
-83.494256,1600,1708.017916
-74.119095,1600,1998.170233
-71.477762,1600,2284.163226
-46.40542,1600,2423.993969
-33.220468,1600,2726.832509
-32.431515,1600,3056.863141
-35.030788,1600,3308.27978
-204.192071,1294,3490.413001
-97.195111,1600,3814.791062
-69.165875,1600,3955.562666
-71.155754,1600,4232.262099
-36.883828,1600,4483.373257
-27.565008,1600,4699.650486
-50.281506,1600,4844.307921
12.225702,1600,5088.130087
43.513542,1600,5346.062035
57.540296,1600,5563.073377
-80.713556,500,5612.038998
86.949978,1600,5824.542421
-83.163276,278,5849.328871
121.779162,1600,6054.960403
96.291368,1600,6267.463882
-83.794464,1600,6457.232697
-89.069345,113,6467.40486
-64.0221,557,6518.679668
-88.648514,109,6528.398268
52.189051,1600,6760.110954
-89.240823,124,6791.794471
76.573484,1600,7040.219919
101.910771,1600,7270.907116
118.015428,1600,7537.405278
-89.873876,126,7548.46384
160.199957,1600,7863.598695
-44.462887,422,7943.667021
183.02765,1600,8229.006232
-122.951038,172,8287.441106
227.746308,1600,8577.485957
236.172189,1600,8901.29473
208.329927,1600,9125.448694
234.806689,1600,9443.78823
215.884962,1600,9729.603168
4.47752,1012,9963.073834
-115.619339,48,9971.183461
-115.72343,126,9986.848324
-115.216059,74,9992.802796
-116.351819,51,10001.114741
-115.562108,47,10005.237671
-115.214923,60,10010.819169
-112.387471,84,10022.107407
-111.387399,80,10033.052976
-124.673749,192,10054.506462
-115.385876,93,10067.0471
-118.136164,139,10083.708548
-128.517368,137,10100.219397
-54.171374,443,10138.62172
-40.245924,545,10229.620453
-95.556917,115,10239.924321
-117.856232,59,10286.612947
-24.380734,584,10380.56709
218.540595,1600,10664.155334
-53.037093,418,10739.114535
-108.115133,38,10742.863241
97.014209,1599,11025.489154
243.847912,1600,11351.016352
252.135801,1600,11633.795577
241.01719,1600,11885.042455
-123.425079,117,11943.892529
234.940528,1600,12180.635292
245.269211,1600,12436.546789
251.799078,1600,12718.338969
252.512289,1600,12969.169
263.962439,1569,13201.599252
253.57032,1600,13493.499018
-15.994556,679,13637.810498
-114.191178,120,13651.538309
-111.682876,74,13657.607962
-116.888823,91,13667.515224
-133.065925,137,13678.972283
-114.236485,80,13685.019263
-113.652976,64,13690.148387
-115.106375,75,13699.206295
-114.67688,82,13705.789158
-111.951914,88,13716.628181
-113.515285,84,13726.009945
-112.884714,61,13731.78883
-113.466719,41,13738.443959
-112.161266,40,13741.679429
-111.955349,72,13747.504626
-116.787361,64,13755.994546
-111.301442,55,13760.495479
-120.284965,67,13769.502336
-11.442272,1600,13964.703771
-91.415789,112,13973.77447
-91.612313,120,14015.981704
-25.361358,1600,14266.249681
-19.333435,1600,14547.143556
-119.461992,96,14554.706854
-4.47015,1600,14807.218603
-88.443764,157,14857.760214
-92.144815,188,14872.204481
-117.741798,66,14877.104048
-92.397898,122,14887.642479
-124.643772,102,14895.301903
-89.851887,162,14947.283359
-20.376026,1600,15199.342162
-7.511684,1600,15469.999517
11.2383,1600,15707.402183
39.099397,1600,15932.950973
32.350637,1600,16171.224004
82.985218,1600,16448.954998
119.041271,1600,16716.926391
137.31553,1600,16906.898432
-116.154763,148,16972.143941
-112.068695,38,16975.432452
-112.47994,48,16982.565653
-107.760908,82,16989.167018
-114.125607,39,16992.384452
-113.06828,55,17000.083833
-113.46057,108,17011.470556
-110.541375,53,17015.532616
-113.749324,55,17023.583137
-113.595995,54,17027.869664
-111.364525,63,17035.970683
-117.748819,72,17040.608542
-111.823894,72,17049.286071
-113.491287,43,17051.141617
-117.154329,63,17054.964175
-113.926879,45,17062.015565
-115.049915,90,17072.081035
-114.010343,100,17079.638691
-113.052745,39,17086.332118
-109.772477,44,17089.840864
-120.758977,117,17101.928812
68.003097,1600,17328.662591
45.821484,1600,17601.278113
104.904715,1600,17840.778841
80.60871,1600,18088.34177
-50.399455,803,18136.21158
139.127258,1600,18291.075261
167.392184,1600,18418.731848
105.868338,1600,18538.245434
187.124044,1600,18668.328955
181.882183,1600,18817.935099
-2.792831,815,18867.372314
156.084729,1600,19016.98694
224.471436,1600,19143.2341
42.213067,1255,19256.081695
-108.178501,75,19259.15299
-110.369367,47,19262.902865
-112.992424,38,19264.497815
-111.349826,44,19266.364141
-107.974348,59,19270.749923
-120.191506,91,19276.263483
-111.017766,37,19277.808958
-111.434099,44,19279.649841
-112.718692,47,19283.447597
-111.821157,36,19285.010428
-112.558274,51,19287.288416
-112.559973,42,19290.763774
-113.135775,41,19292.463517
-112.52733,48,19294.533092
-113.810512,43,19298.303749
-111.277641,46,19300.143188
-115.445401,74,19304.966043
-115.400267,54,19307.153934
-116.9654,101,19313.280655
-114.149156,57,19315.712358
-112.919569,42,19319.788253
-113.466061,39,19321.477386
-112.864457,38,19323.020112
-113.879937,45,19324.836911
-107.751308,63,19329.445276
209.405722,1600,19449.921162
180.190474,1600,19578.466154
-82.962822,285,19606.357177
219.646321,1600,19734.40389
185.075959,1600,19884.538281
180.572638,1600,20011.635617
