#{"t_start": 1764158614.4109683, "env_id": "BipedalWalker-v3"}
r,l,t
-116.418704,38,28818.960494
-117.843494,40,28819.988455
-115.22225,37,28823.464094
-116.376903,38,28825.38313
-116.014745,38,28827.174507
-116.855421,38,28831.089848
-116.341666,38,28833.006201
-116.279182,40,28834.959103
-116.257972,38,28836.69217
-115.220795,38,28840.711832
-117.183002,39,28842.358066
-116.496621,38,28844.113781
-116.598195,38,28847.517723
-117.60779,40,28849.51929
-117.321861,39,28851.352645
-118.283539,40,28855.254716
-115.76001,37,28857.101321
-116.393703,38,28858.806744
-114.714093,36,28860.509606
-116.641604,38,28864.24857
-116.281704,38,28866.074594
-115.73352,37,28867.895658
-115.711296,37,28871.597424
279.683265,1508,28977.926765
281.147702,1483,29119.999908
281.252855,1438,29243.284022
287.611531,1389,29344.781494
283.802091,1421,29500.405002
283.356072,1443,29638.502073
280.785288,1473,29744.090548
282.968675,1350,29873.918807
285.689972,1372,30026.293156
286.601685,1353,30130.124443
289.0824,1355,30248.902101
284.413596,1401,30381.003159
283.34247,1428,30486.114441
282.760149,1458,30642.447441
16.956861,661,30719.985941
-116.168651,39,30721.766041
-115.412953,39,30725.161157
-116.593643,40,30726.994743
-115.15237,38,30728.738916
-114.430369,37,30732.38937
-114.971744,38,30734.536234
-115.285973,39,30736.38798
-115.038981,38,30738.182352
-115.276376,38,30741.972858
-115.457484,39,30743.614473
-114.714508,39,30745.511863
-115.505702,39,30749.626246
-116.930598,40,30751.325707
-116.064848,39,30753.198575
-116.307406,39,30757.220698
-113.781568,37,30758.806299
-115.288074,38,30760.65118
-114.297741,38,30762.467525
-116.257788,39,30766.331511
-115.102546,38,30768.272267
-116.251422,39,30770.180548
-115.080001,39,30774.226751
-115.176942,38,30775.986277
-116.581669,39,30777.816546
-114.508071,37,30781.615028
-116.265745,39,30783.379225
-116.25916,39,30785.195716
-115.804112,39,30787.209595
-116.05213,39,30790.954832
-116.534373,39,30792.875376
-116.821328,40,30794.603689
-114.399692,37,30798.07274
55.980731,779,30849.456689
288.254701,1257,30978.769858
288.937172,1240,31073.992097
287.323775,1302,31200.548475
289.658039,1276,31301.692102
287.373408,1254,31428.202379
167.644547,1205,31551.809426
288.053526,1257,31645.878975
286.727578,1265,31774.008981
288.041291,1296,31871.478369
291.425034,1203,31993.626318
287.250807,1250,32124.21157
288.751508,1257,32221.515625
291.990748,1213,32343.719232
289.059534,1258,32443.250089
290.777651,1256,32568.061198
106.865581,988,32658.496521
-110.952923,40,32660.592312
-110.905103,40,32661.574668
-111.071206,40,32662.592886
-110.688379,40,32664.059168
-110.758444,40,32667.971189
-111.001143,40,32669.817611
-110.802439,40,32671.780379
-110.620648,41,32675.925391
-110.440615,40,32677.738522
-109.899942,42,32679.808462
-110.70473,40,32683.481263
-110.538212,40,32685.320628
-110.882626,40,32687.199752
-110.706347,40,32690.900439
-110.764761,40,32692.699095
-111.243111,40,32694.503311
-111.157485,41,32698.259133
-111.031419,40,32700.04271
-111.251584,41,32701.838283
-111.059647,41,32705.775631
-111.003307,41,32707.596896
-110.589724,40,32709.426191
-111.169622,41,32711.383749
-110.886899,41,32715.269818
-110.728557,40,32717.006737
-111.043531,40,32718.814572
-111.123074,40,32722.830463
-110.970511,40,32724.799926
-110.99729,40,32726.585452
-110.667437,45,32752.049919
288.92794,1294,32847.509598
293.915676,1182,32951.897574
293.717957,1206,33043.31981
293.127203,1220,33166.014627
293.451417,1227,33297.348614
43.225759,618,33340.171018
293.208539,1236,33439.918603
296.391678,1143,33551.927552
296.024585,1169,33668.419449
294.05224,1175,33766.009684
296.530288,1211,33889.140349
297.094447,1134,33981.866455
296.347179,1191,34105.325461
294.810487,1232,34190.141429
296.030003,1181,34294.92082
300.089016,1128,34411.971432
295.684807,1201,34505.793328
82.000206,776,34592.965242
-114.919392,38,34594.694579
-115.198995,38,34598.254246
-116.649094,38,34600.012749
-116.070344,39,34601.942347
-115.227351,37,34605.721156
-115.204975,38,34607.641594
-116.028948,38,34609.416241
-115.083875,38,34611.052442
-115.960058,38,34614.966786
-115.77577,38,34616.721008
-115.533656,38,34618.546069
-115.602673,38,34622.382421
-115.814627,38,34624.098586
-115.448793,38,34625.873417
-115.599907,38,34629.727805
-115.158182,37,34631.392363
-116.093132,38,34633.1969
-115.439709,37,34634.71295
-114.673695,37,34638.296538
-115.483543,38,34640.247223
-116.202679,38,34641.955042
-115.667214,38,34645.879107
-116.059841,38,34647.669605
-114.359942,36,34649.325851
-115.477425,38,34651.080933
-115.967777,39,34653.377892
-115.300697,38,34654.326408
-115.81671,38,34656.294779
-115.30662,38,34660.843351
-116.115053,39,34661.817621
-115.901514,39,34662.793859
-116.041491,38,34664.761037
293.214434,1337,34767.058899
296.056349,1245,34888.187439
292.472188,1316,35007.628792
6.057733,544,35061.888054
292.978146,1312,35158.561456
292.28178,1365,35305.371936
291.212319,1318,35427.979431
291.996842,1319,35522.176913
297.427536,1234,35639.930309
296.566999,1299,35765.01809
290.847171,1368,35861.170672
292.670412,1311,35981.298381
293.488663,1320,36080.513155
295.730341,1282,36191.761407
298.057685,1194,36309.476007
299.449963,1219,36401.690249
-11.368118,970,36495.926821
-114.284071,37,36499.498468
-114.310889,37,36501.163952
-115.405685,36,36502.657716
-113.660915,37,36504.361243
-112.474549,33,36507.695383
-114.271708,36,36509.337986
-112.691713,33,36510.760084
-114.30945,37,36512.439566
-114.551052,37,36515.929053
-114.063929,37,36517.602119
-114.318027,36,36519.107313
-114.487814,37,36522.829329
-114.341844,36,36524.433062
-114.34949,36,36525.974293
-114.486571,37,36527.652949
-114.999358,37,36531.115215
-114.138687,36,36532.64745
-114.963131,37,36534.331473
-113.814052,36,36537.967618
-114.65784,37,36539.53355
-114.497581,36,36541.08212
-114.674092,37,36542.748266
288.019453,1421,36644.569663
101.595417,970,36751.499726
295.053021,1338,36850.162053
294.636955,1329,36975.468911
292.860766,1345,37052.861821
289.26532,1473,37122.717746
292.114909,1445,37195.338381
289.532846,1395,37261.820742
293.090816,1329,37317.737083
104.419169,997,37381.20514
295.801161,1304,37451.94559
296.801616,1341,37508.140071
278.871507,1600,37597.593802
296.584785,1298,37668.450014
294.076419,1342,37724.265312
20.738691,641,37766.767487
-115.105967,38,37767.688007
-115.372009,38,37769.604461
-114.985831,38,37770.547831
-114.974787,37,37771.462708
-114.530297,36,37773.42708
-114.353219,37,37774.347622
-115.168792,38,37775.293006
-114.880573,36,37777.360841
-116.85472,39,37778.350238
-114.746572,35,37779.230055
-115.886588,38,37780.203678
-114.148769,36,37781.893224
-114.841846,37,37782.850295
-115.188362,38,37783.83176
-115.253707,38,37785.805076
-114.885224,37,37786.73282
-115.518369,38,37787.678922
-115.276164,37,37788.601388
-114.494102,36,37790.61311
-114.285143,35,37791.462105
-115.065199,37,37792.416102
-115.206673,38,37794.455689
-115.164521,37,37795.380584
-114.811377,36,37796.283538
-114.817161,37,37797.213141
-115.127186,37,37799.17009
-115.484419,37,37800.105773
-114.471976,35,37801.180592
-115.457999,38,37803.233464
-115.173311,36,37804.116839
-115.192524,37,37805.046046
-115.294373,37,37805.980004
-115.099111,38,37807.973563
300.5337,1328,37863.683292
302.304419,1223,37932.612423
163.963766,1134,37983.909777
-20.912946,400,38008.056476
303.911024,1276,38062.865354
300.786583,1285,38133.017077
105.490832,960,38180.405431
148.513122,1105,38246.686263
-51.214722,266,38252.88505
-34.907002,310,38272.462125
302.319061,1331,38343.217869
53.132825,659,38371.161574
302.172908,1294,38437.924474
-60.715824,215,38442.94055
-9.669809,442,38465.776248
93.930442,840,38497.639541
16.044662,560,38538.544957
30.062031,827,38582.573583
35.216664,602,38609.153723
301.31625,1298,38679.918357
304.191259,1229,38746.933342
-30.864249,370,38755.522166
302.210073,1268,38809.907548
-61.195191,231,38843.315197
-115.834748,37,38844.176837
-115.090808,36,38845.044739
-116.553382,38,38845.969704
-116.134734,38,38847.977794
-113.75883,34,38848.79447
-115.307953,37,38849.743518
-115.380378,37,38851.738313
-117.317438,39,38852.708913
-114.466507,35,38853.583814
-117.205635,39,38854.554305
-114.940673,36,38856.563759
-114.113626,35,38857.44891
-117.149176,37,38858.369098
-116.457385,38,38860.336169
-116.188086,37,38861.246663
-115.836067,35,38862.156654
-116.368512,38,38863.148987
-115.318898,36,38864.911684
-117.007637,39,38865.938447
-116.386414,37,38866.915414
-116.711171,37,38868.902572
-115.639038,37,38869.833625
-112.654377,33,38870.677747
-116.657647,37,38871.606208
-116.981804,38,38873.717977
-117.168427,38,38874.68345
-116.137276,37,38875.615217
-116.098187,38,38877.706975
-115.515361,37,38878.647194
-111.19909,40,38879.663584
-116.268452,37,38880.599569
-116.0204,38,38882.612945
-107.422605,51,38883.880786
-116.289101,38,38884.832327
-112.379144,80,38887.86872
18.378601,526,38912.59792
185.997877,1405,38970.247272
6.507743,532,39010.663021
-63.76822,205,39015.43099
-75.531745,188,39019.8157
-29.9915,375,39040.896497
-52.046051,308,39048.417625
-45.662521,300,39067.815271
-65.4857,217,39088.346907
302.462382,1324,39144.439452
-68.570219,204,39161.520193
-25.706868,358,39169.852939
136.896882,1190,39234.173126
305.356155,1246,39303.50856
301.096674,1304,39358.638482
300.58537,1387,39431.609431
298.960287,1441,39515.573895
29.947403,744,39545.012486
-41.050974,316,39552.365193
303.10731,1347,39633.737525
30.581032,591,39647.513211
304.267474,1362,39731.831242
92.859119,1019,39768.383695
299.775973,1414,39852.985378
15.249658,535,39865.54804
21.092714,620,39903.957153
-112.06306,39,39904.906742
-116.034688,36,39906.885008
-110.198927,44,39907.9746
-109.494589,40,39908.955104
-113.144422,42,39909.987348
-111.913673,33,39911.974485
-115.017068,35,39912.844203
-114.131345,34,39913.713306
-112.022544,42,39915.793526
-111.284376,41,39916.810672
-109.999964,50,39918.050482
-109.914794,43,39920.216843
-115.002311,35,39921.107606
-113.758782,38,39922.060147
-118.354244,40,39924.096738
-114.23435,39,39925.067045
-116.265335,38,39926.008257
-116.322189,37,39926.946646
-116.660725,38,39929.038425
-115.344649,35,39929.927981
-116.596347,37,39930.865582
-117.014394,38,39932.91825
-118.734439,40,39933.931369
-118.094486,39,39934.934144
-118.263251,39,39936.977222
-116.497536,37,39937.900417
-117.691766,39,39938.881175
-115.430203,35,39939.819222
-114.321667,34,39941.486389
-116.749423,38,39942.493537
-115.358842,35,39943.418973
-116.284976,38,39945.175597
-54.292391,298,39964.667563
-46.214138,305,39971.789276
-36.176033,366,39992.834064
131.19886,1048,40041.974972
-38.024655,349,40065.727437
83.993167,787,40096.529396
86.974899,985,40160.02563
-38.045775,309,40167.333851
302.767514,1245,40221.390229
306.089743,1289,40289.24199
-72.578631,276,40308.05058
-72.466362,195,40312.612569
126.177378,1104,40376.454117
135.317176,992,40424.291898
297.11706,1467,40499.368912
304.287064,1320,40568.538219
66.556452,765,40598.763236
304.801657,1296,40664.507511
159.408277,1128,40715.213988
83.340304,817,40746.779607
303.564305,1302,40829.789724
300.454133,1292,40900.456013
302.333916,1361,40957.073038
-64.531324,247,40975.52547
-116.123745,37,40976.454359
-118.214937,39,40978.497705
-117.245982,38,40979.447911
-116.880615,38,40980.39901
-118.039538,39,40981.353986
-117.200802,38,40983.430243
-118.948513,40,40984.422679
-118.349955,39,40985.398838
-111.603073,64,40988.059768
-117.854539,39,40989.047767
-118.487083,39,40991.144635
-110.317835,42,40992.191463
-115.153222,36,40993.089626
-116.063603,37,40994.02222
-113.852472,35,40995.96094
-117.968442,39,40996.927351
-114.253048,39,40997.878034
-110.21732,43,41000.088497
-114.927763,36,41000.990331
-118.294516,40,41001.994693
-118.155715,39,41004.063076
-117.609666,39,41005.046463
-116.548985,37,41005.971143
-118.189523,39,41006.959385
-115.148121,36,41008.892729
-118.4568,40,41009.903314
-117.064944,38,41010.869133
-115.53574,36,41012.562565
-117.978179,39,41013.575754
-117.889544,39,41014.586029
-117.758129,38,41016.30062
152.761202,1181,41068.669764
304.574294,1285,41136.268631
299.066543,1378,41193.103791
195.972604,1247,41262.69305
302.724243,1289,41331.824829
302.526484,1284,41386.335113
-4.550735,527,41423.563565
303.55407,1311,41478.891906
76.904508,981,41542.642045
304.303321,1267,41597.092197
303.644505,1251,41665.739105
301.22089,1418,41734.73633
-25.459653,409,41755.240515
303.400984,1307,41810.409152
303.989049,1303,41878.514473
301.586953,1307,41949.24301
302.289283,1317,42004.977187
-14.091105,492,42043.244141
-114.345071,35,42044.140439
-116.942288,38,42045.956973
-115.590248,36,42046.867163
-115.794064,37,42047.814488
-116.687231,37,42049.808476
-116.36209,37,42050.755733
-107.596904,55,42052.167652
-115.1593,36,42054.207289
-113.274666,34,42055.090386
-114.214655,34,42055.971755
-116.263421,37,42056.9195
-116.532451,37,42058.932563
-114.44921,35,42059.794795
-114.091817,35,42060.684176
-112.299712,37,42061.626566
-113.644653,35,42063.66915
-115.614177,37,42064.609713
-115.3557,35,42065.49283
-115.112517,36,42067.475133
-113.001778,34,42068.310581
-116.385983,37,42069.252234
-115.006029,36,42070.163336
-115.856843,36,42072.137669
-117.355681,38,42073.102473
-115.788412,36,42074.010304
-116.084748,37,42076.094249
-113.617765,34,42076.940481
-115.852486,36,42077.845765
-111.928184,39,42078.834726
-114.188513,34,42080.720505
-116.06875,36,42081.623789
-115.578092,36,42082.535973
-114.382292,39,42084.33469
306.319027,1318,42139.692738
304.952983,1379,42207.681494
303.228208,1364,42264.161939
20.658217,734,42320.584506
-21.618396,438,42330.798944
304.105196,1311,42402.229738
308.896743,1241,42455.767914
306.132689,1341,42523.54816
76.810318,763,42566.046882
199.171625,1262,42633.929013
309.442978,1198,42702.267967
157.826819,1139,42741.450454
307.883673,1229,42808.511437
301.840261,1346,42876.822525
306.655797,1280,42944.753587
309.054286,1215,43013.315491
305.7866,1325,43069.169502
48.060727,648,43110.980775
-112.277054,40,43112.01834
-114.309539,37,43113.671692
-111.765076,41,43114.698259
-118.03342,38,43115.654545
-117.525807,38,43116.603625
-109.838908,45,43118.775853
-117.125325,38,43119.689084
-117.022795,37,43120.612426
-118.114921,39,43122.622866
-114.567654,35,43123.495466
-115.728526,37,43124.425957
-112.586195,40,43126.541634
-116.625568,37,43127.461907
-117.015572,37,43128.41608
-115.497985,44,43130.520288
-117.089517,38,43131.491411
-114.568436,35,43132.378614
-114.498117,35,43133.252766
-118.111224,39,43135.362231
-116.46564,37,43136.261417
-117.097817,38,43137.21638
-115.392394,36,43139.181549
-114.872066,35,43140.059743
-115.133376,39,43141.039677
-117.294717,38,43141.994793
-117.41641,38,43143.962638
-116.973784,37,43144.886395
-115.632589,36,43145.790259
-117.231242,38,43147.839232
-117.013411,37,43148.776222
-114.44573,34,43149.63305
-114.916976,36,43150.540109
-115.643629,36,43152.519081
-49.453564,380,43161.708957
-92.624105,153,43177.65091
-49.051297,364,43186.248302
-74.4753,298,43205.490022
-63.16297,253,43211.366418
-66.838051,252,43217.280356
-94.210419,111,43232.222043
-77.782569,219,43249.202195
-38.901164,351,43257.385036
-48.060415,317,43277.183406
70.397438,855,43309.43734
-59.193638,373,43330.340761
-56.601006,371,43365.227053
82.23009,1067,43402.462593
23.316476,682,43430.982575
-81.683383,189,43463.175373
24.563853,634,43490.604014
36.888935,731,43519.936511
-49.610284,314,43527.246579
3.586595,532,43565.098706
54.79364,831,43609.150347
306.775171,1463,43682.732074
-84.600462,161,43686.524349
-82.179069,214,43691.774509
-61.888256,239,43709.698504
74.068511,1222,43777.652564
140.097616,1262,43831.82501
-41.640032,322,43839.329102
-55.892961,264,43871.46536
-0.763,503,43895.60874
-30.054944,426,43905.572999
-14.237214,458,43928.645262
-17.78107,556,43967.689412
-11.302352,442,43990.383337
302.980825,1453,44049.178615
307.015866,1385,44121.860487
9.307983,578,44147.543849
-62.633683,309,44170.396027
-114.705304,35,44171.265258
-115.821322,36,44173.171728
-117.204219,38,44174.134416
-116.253219,37,44175.033705
-116.646589,37,44177.043684
-116.707756,37,44177.97818
-117.107354,38,44178.934624
-116.498133,37,44179.899648
-112.648018,40,44181.694518
-116.514478,37,44182.664126
-117.327729,38,44183.651213
-117.456461,38,44185.468014
-117.269522,38,44186.421288
-117.638314,38,44187.374234
-110.455897,42,44189.49422
-118.73161,39,44190.435198
-116.323963,37,44191.351508
-115.781972,36,44192.246312
-116.949993,37,44194.269876
-116.729909,37,44195.208819
-117.83762,38,44196.170652
-116.431992,37,44198.193892
-117.203789,38,44199.152666
-115.135859,36,44200.057517
-117.561129,38,44201.012522
-117.080025,38,44203.005864
-114.590284,35,44203.892025
-116.278975,37,44204.823506
-115.838724,36,44206.880287
-118.185107,39,44207.869098
-114.451844,35,44208.76041
-117.775864,38,44209.709523
-116.178966,43,44211.853423
-35.815886,407,44234.175112
