#{"t_start": 1764158614.190327, "env_id": "BipedalWalker-v3"}
r,l,t
-108.231072,1600,132.689873
-96.448369,102,141.333967
-99.595611,70,146.641264
-124.037971,91,153.647828
-99.386501,71,161.505507
-106.569125,88,167.709654
-115.376113,73,224.245117
-97.54219,82,230.693537
-125.222061,100,238.583685
-102.273384,101,246.895136
-96.548347,1600,481.298224
-107.208818,1600,658.204988
-102.421867,50,665.351115
-98.988879,86,672.483196
-101.006941,1600,938.19583
-96.525563,1600,1264.380855
-100.188992,1600,1548.953545
-83.469626,1600,1812.117068
-77.896031,1600,2101.889292
-62.269649,1600,2348.617984
-29.647278,1600,2606.448837
-37.184948,1600,2901.076121
-32.37166,1600,3162.563521
-105.024373,1600,3392.228374
-92.619098,1600,3660.434776
-73.059706,1600,3901.557842
-62.005825,1600,4149.788729
-62.640449,1600,4428.066195
-36.655712,1600,4581.767081
-20.660769,1600,4793.904583
1.232862,1600,5028.054358
37.121795,1600,5279.939018
-43.977948,1197,5408.864164
-57.267776,983,5563.500526
80.506687,1600,5778.818926
-82.49583,501,5825.256094
-74.14043,531,5872.279459
-13.764078,1205,6040.053046
111.378707,1600,6195.155153
-75.886936,1600,6439.467122
24.653376,1600,6603.286098
-15.689852,1066,6794.336648
61.12614,1600,7042.492234
48.750607,1600,7273.404028
168.495706,1600,7539.873036
134.072681,1600,7854.712178
190.444882,1600,8138.504165
195.105065,1600,8469.792409
-51.262228,462,8556.816154
175.541715,1600,8839.20081
179.822569,1600,9106.924488
218.92831,1600,9383.252464
225.752075,1600,9709.368551
67.337597,1266,9965.234459
-114.164714,87,9976.947513
-113.059429,118,9991.380723
-111.471456,77,10001.825829
-113.210349,112,10015.728853
-112.245547,64,10021.575088
-111.477856,68,10031.301672
-115.887396,49,10035.520748
-114.728936,71,10046.463692
-113.753605,73,10052.771345
-114.482854,51,10057.608348
-115.693903,59,10067.03542
-110.047488,54,10071.724442
-112.988661,113,10086.043921
-112.871735,72,10096.775697
-114.834629,149,10114.54961
-127.293471,102,10123.82409
-107.183421,36,10127.687109
-90.990626,262,10187.295282
-62.221312,372,10220.432512
-60.626948,296,10288.170136
-121.37348,91,10295.735243
-90.504996,124,10306.615789
-117.389426,62,10312.163685
-77.727576,219,10331.54923
2.932407,682,10494.307896
-62.588538,299,10563.380242
130.659832,1563,10843.516213
203.955732,1600,11106.197605
33.632131,951,11330.537567
232.698792,1600,11612.937926
72.215415,1333,11810.039055
221.245394,1600,12099.951979
113.096742,1544,12350.002406
238.923828,1600,12635.095137
263.328127,1598,12829.564526
233.477802,1600,13114.938323
265.687509,1572,13367.72343
110.531054,1469,13651.437532
-113.459933,80,13657.984077
-115.647301,52,13664.74009
-117.588697,78,13672.859187
-119.215301,116,13680.202051
-113.489552,73,13686.058274
-112.760983,49,13690.309746
-114.786533,92,13700.680562
-115.82262,63,13705.857018
-109.782133,52,13713.470994
-116.610311,112,13725.528883
-111.018536,70,13731.676882
-113.685077,72,13740.84441
-111.049333,58,13745.858025
-118.847417,152,13761.208441
-25.725874,1600,13960.16708
5.839354,1600,14243.393205
-95.954064,105,14251.807499
-117.393455,66,14256.782783
-98.685425,177,14271.502904
-33.554718,1600,14551.759041
8.384996,1600,14804.358389
-71.286848,402,14873.68261
-95.687837,121,14883.338868
-96.344571,139,14894.645467
-68.138075,807,15084.482891
25.558642,1600,15277.54928
49.071054,1600,15550.215857
22.67255,1600,15791.57149
-3.951318,1600,16068.204023
48.587898,1600,16292.281049
-102.37178,648,16425.367935
-44.547638,760,16518.60167
70.582443,1600,16752.561889
-12.430701,1352,16976.20347
-118.216574,122,16989.225994
-113.516464,86,16999.591276
-116.163301,40,17002.623669
-112.398373,46,17009.263949
-114.680164,38,17012.081
-112.049796,48,17015.890536
-113.394018,41,17022.974123
-112.725816,54,17027.117049
-112.408895,52,17030.978688
-114.265546,120,17042.504775
-114.249362,36,17048.998339
-110.913102,51,17051.21045
-116.042088,61,17054.942979
-115.144054,87,17064.839947
-114.890729,46,17068.45454
-118.613499,101,17079.531229
-113.611984,38,17086.063866
-113.643095,59,17090.48424
-112.739113,41,17093.563687
-114.747238,37,17099.871919
-80.938004,676,17184.960572
61.051752,1600,17466.816306
-78.872026,628,17547.238302
-109.093136,61,17551.873461
-76.74306,1053,17696.362474
-9.098226,1367,17919.895006
172.875652,1600,18130.017689
