#{"t_start": 1764158614.417799, "env_id": "BipedalWalker-v3"}
r,l,t
-117.148559,60,7.933533
-110.863662,1600,137.981831
-102.41155,73,143.614114
-116.861928,1600,395.809845
-112.719433,1600,615.752854
-100.998855,57,620.307225
-112.617093,65,628.099257
-92.955182,1600,848.51445
-98.682829,1600,1166.935473
-89.062833,1600,1390.286228
-85.509762,1600,1713.460844
-74.95656,1600,2003.501623
-61.413062,1600,2289.525883
-46.243773,1600,2430.60794
-28.706935,1600,2732.279555
-122.421418,87,2740.075521
-17.825692,1600,3070.049369
-55.094073,1600,3325.089959
-107.528523,1600,3570.557442
-75.759812,1600,3851.193467
-80.722241,1600,4063.007887
-51.993068,1600,4306.783351
-51.458095,1600,4525.531376
-24.482648,1600,4742.814878
-12.052134,1600,4958.189549
29.860836,1600,5152.534954
48.730367,1600,5385.803844
64.381893,1600,5608.005522
100.457586,1600,5817.359421
95.998369,1600,6022.786883
1.754745,1295,6147.208683
-11.919267,1600,6381.014892
-11.568934,1600,6545.923263
25.486164,1600,6797.87563
45.200769,1600,7045.90256
111.319148,1600,7277.152735
149.706257,1600,7542.889566
156.318992,1600,7858.16585
213.17659,1600,8185.521541
220.692023,1600,8473.098666
223.265292,1600,8736.940968
212.444052,1600,9027.545388
230.355125,1600,9349.081664
253.709982,1600,9629.553457
242.876497,1600,9957.745024
-114.49243,51,9961.766733
-113.123917,69,9971.709118
-112.567899,76,9978.49554
-111.23777,98,9991.302439
-117.537269,247,10020.812098
-116.416838,62,10026.498698
-113.447867,61,10035.394087
-123.546213,165,10054.606733
-115.137268,62,10064.310281
-111.570053,59,10069.946409
-114.072728,65,10079.800705
-126.279688,104,10093.020557
-114.958482,57,10098.244884
-19.310759,771,10208.532914
15.574412,881,10327.810623
-111.788877,60,10332.990078
-53.499862,416,10471.847033
-70.906026,240,10493.734857
-2.157535,792,10647.151187
248.836352,1600,10928.639516
218.45029,1600,11253.065687
-29.811801,487,11335.511893
243.719902,1600,11618.460607
239.641008,1600,11870.934916
-115.578554,62,11875.984896
-117.556777,72,11882.041039
-9.761121,596,12018.084313
28.989324,846,12120.507092
235.67626,1600,12410.72032
94.96446,1272,12635.626691
243.833903,1600,12831.862849
253.966525,1600,13117.265013
259.979001,1600,13409.439273
94.514426,1342,13641.919806
-114.776399,112,13654.781475
-115.916273,67,13663.624772
-111.548914,77,13670.134567
-112.465607,49,13676.256339
-110.511582,99,13680.488161
-114.063629,149,13696.355547
-117.597721,81,13702.679428
-112.567148,91,13713.559532
-112.371481,108,13725.279859
-122.864573,108,13738.185258
-112.719752,50,13741.886299
-112.780621,92,13753.074585
-114.4432,65,13758.013061
-115.071704,39,13761.254614
-115.228012,62,13769.869006
-19.768647,1600,13965.160401
-114.176862,61,13970.464859
-93.065619,162,14015.676618
-101.497082,1170,14197.322057
-98.55507,182,14246.553343
-7.354521,1600,14495.09787
-96.382386,138,14538.661425
28.720474,1600,14790.552631
27.075854,1600,15024.516464
12.616463,1600,15274.276387
-4.191869,1600,15546.878722
1.398216,1600,15788.026971
8.624241,1600,16065.098431
53.398069,1600,16251.52171
61.937047,1600,16530.168226
98.108712,1600,16799.319039
-26.197268,1212,16976.91467
-107.637663,68,16985.595013
-114.542589,37,16988.772235
-111.477727,86,16998.860205
-113.704348,99,17009.756761
-115.535042,61,17014.364678
-116.639204,106,17026.163966
-116.60525,49,17029.982722
-111.402863,89,17039.933532
-113.978549,51,17043.475894
-112.931152,59,17050.166179
-109.948524,60,17053.184614
-109.514633,68,17061.977109
-112.677427,36,17064.556792
-112.089012,69,17073.121299
-112.025586,38,17076.079544
-108.633113,71,17081.573901
-121.660302,95,17092.375666
-107.522686,91,17102.641512
14.097175,1600,17329.229792
-45.590525,1371,17555.106149
46.684094,1600,17824.703202
91.500317,1600,18058.421465
-6.009939,1502,18178.276812
92.436599,1600,18310.761058
149.715528,1600,18452.668495
168.142067,1600,18581.95962
152.490128,1600,18704.251708
194.849604,1600,18853.85266
200.318261,1600,18982.759449
184.181941,1600,19129.844669
173.159344,1600,19256.474848
-115.339532,68,19259.27155
-111.955068,44,19262.868211
-111.383709,43,19264.724132
-113.902394,63,19269.231645
-112.353296,35,19270.719126
-112.35199,42,19272.4282
-114.326571,52,19276.359344
-111.629808,42,19278.152708
-113.007308,49,19280.13542
-111.941038,54,19284.315892
-109.123396,54,19286.72004
-113.022657,39,19288.346782
-112.011154,51,19292.225616
-111.229695,53,19294.461001
-111.124155,39,19298.016349
-114.466307,43,19299.809836
-111.454667,36,19301.233091
-112.401789,46,19304.935242
-111.77017,45,19306.714609
-108.92125,55,19309.03135
-112.033274,36,19312.509598
-112.521733,35,19313.906275
-110.002915,34,19315.372525
-112.609217,37,19317.092855
-111.575054,48,19321.33902
-112.363112,40,19322.919662
-113.307575,65,19327.596192
145.940165,1600,19448.106476
-28.172922,686,19520.187425
203.365893,1600,19620.814712
-49.65744,582,19687.103489
-92.213327,192,19715.290978
45.038117,1257,19804.274096
208.98249,1600,19930.007163
-45.30004,733,20008.386779
232.143267,1600,20107.71886
226.712344,1600,20248.078591
221.559514,1600,20408.478
173.842365,1600,20571.615228
-111.080011,77,20574.696253
229.840521,1600,20686.331353
183.187461,1600,20845.379931
239.659469,1600,20983.64061
33.144841,1010,21096.45492
-112.25659,54,21100.874196
-111.364216,44,21103.108787
-111.748334,70,21106.408315
-109.602455,56,21111.125128
-112.163633,43,21113.146417
-114.544222,38,21114.81563
-113.334359,54,21119.499564
-108.793959,36,21121.295474
-114.015341,39,21123.204795
-113.500736,43,21127.142214
-117.794826,78,21130.473716
-112.011262,43,21134.546949
-116.654608,41,21136.458615
-114.303417,36,21138.153389
-112.025787,56,21142.73079
-116.260527,42,21144.667098
-115.790378,42,21146.347
-114.169734,48,21150.469184
-112.875938,41,21152.373007
-115.242683,39,21154.07571
-109.72497,43,21158.139438
-113.531174,37,21159.694333
