#{"t_start": 1764158614.4076214, "env_id": "BipedalWalker-v3"}
r,l,t
261.338731,1599,12500.861339
257.005272,1600,12745.717414
254.366125,1600,13035.194742
252.777378,1600,13327.138994
252.534856,1600,13523.091152
-72.995261,349,13641.162364
-115.571979,130,13655.561829
-117.108458,88,13665.102143
-115.624035,97,13676.300604
-111.60687,68,13679.055027
-113.189749,62,13683.716558
-113.814745,53,13687.815725
-116.114712,107,13699.694409
-110.358691,66,13704.840448
-117.766785,71,13714.136043
-116.146143,113,13726.160707
-109.536882,59,13731.727611
-113.515233,76,13741.151879
-120.270307,94,13752.241494
-113.184971,62,13757.132484
-114.772005,61,13765.354539
-109.79988,40,13769.07299
-94.156021,126,13778.974962
-80.722318,753,13872.166959
-110.085002,44,13875.625681
-113.287957,51,13879.565155
-26.040035,1600,14162.413013
-96.011883,100,14170.372513
-102.926412,684,14260.101378
-121.486149,136,14271.153944
-42.374709,1600,14551.342146
42.98996,1600,14804.015251
-62.283643,1535,15089.269574
-99.262596,308,15113.291412
-10.17466,1600,15341.770105
-104.627125,1236,15550.46641
0.495663,1600,15791.806891
-86.728946,994,15934.388762
82.228276,1600,16209.738657
87.71873,1600,16451.616974
-65.447374,1363,16665.724122
-33.229226,1231,16828.501879
-93.595379,758,16975.467036
-110.510239,80,16985.102479
-112.900109,58,16989.932665
-113.315274,93,17000.529074
-110.658866,55,17004.874831
-113.805349,54,17011.996576
-112.616114,50,17015.919644
-113.645898,59,17024.287268
-114.109624,39,17027.33427
-113.830298,87,17037.459786
-108.915372,64,17041.143507
-120.335643,78,17049.995548
-115.088625,50,17052.089084
-112.48822,55,17059.903373
-115.024418,40,17062.7579
-115.292147,37,17065.544766
-114.292662,92,17075.974712
-124.996852,108,17088.013118
-113.51099,39,17090.875088
-112.417179,47,17094.211053
-115.806317,63,17102.548877
-111.223697,104,17144.429002
-87.459375,965,17255.25004
-50.44774,1325,17479.466206
61.571917,1600,17697.373108
85.635807,1600,17938.407165
76.68945,1600,18136.141858
112.712913,1600,18272.279663
145.871021,1600,18418.67743
-92.86133,113,18421.341084
187.123535,1600,18542.703982
188.179766,1600,18672.766181
199.109243,1600,18822.039726
161.917774,1600,18952.520401
188.760533,1600,19098.918903
187.588134,1600,19218.16602
-60.443045,431,19258.973232
-112.194149,47,19262.781687
-113.570928,37,19264.341881
-112.581352,55,19266.725506
-113.421617,51,19270.704787
-111.475532,43,19272.460545
-113.712786,39,19275.837485
-112.323605,39,19277.497422
-116.465312,61,19279.978801
-111.448108,44,19283.751447
-113.141101,45,19285.606515
-112.052537,44,19287.668616
-112.46286,39,19290.94096
-113.29183,49,19293.005485
-113.309043,42,19294.78781
-110.696362,37,19298.338279
-109.469726,49,19300.294049
-112.267377,47,19302.24387
-111.948371,41,19305.669546
-112.964975,46,19307.586339
-111.137281,45,19309.418645
-117.869524,69,19314.279372
-110.606211,41,19315.978419
-116.43661,42,19320.142252
-110.990382,39,19321.756879
-111.806408,38,19323.260178
-113.9551,50,19327.268797
16.239813,963,19401.120548
183.585969,1600,19531.272843
-74.284261,289,19562.242194
191.616819,1600,19686.17468
205.818556,1600,19809.354791
174.324636,1600,19935.169137
168.155181,1600,20069.03851
45.565174,1002,20177.85029
25.490152,961,20240.079587
178.023657,1600,20399.221834
-64.349414,333,20410.717589
204.729731,1600,20575.057307
-69.154705,350,20586.511174
235.404718,1600,20749.317039
220.343029,1600,20861.834706
241.809644,1600,21022.051426
-34.903743,731,21102.425867
-109.684658,61,21105.511751
-119.738057,80,21111.22075
-112.658132,58,21113.951974
-111.168777,43,21118.083627
-110.009366,46,21120.201947
-112.564819,52,21122.845459
-113.416697,54,21127.251344
-112.775776,41,21129.09761
-113.45983,46,21133.163449
-111.23185,40,21135.008591
-114.242619,36,21136.703014
-114.359525,37,21138.342131
-113.912911,70,21143.528339
-124.119839,83,21149.085688
-115.079452,38,21150.960477
-116.69129,40,21152.741571
-112.593505,45,21156.645021
-115.223143,40,21158.498997
-115.24543,38,21160.263371
-113.80554,55,21164.635926
-109.721058,45,21166.889041
-114.169341,37,21168.560075
-117.926064,40,21172.538094
30.075798,882,21233.156178
272.73135,1587,21394.591786
267.377553,1600,21503.763333
272.886192,1574,21659.874892
-30.671441,508,21734.529283
265.730698,1600,21844.052025
-79.249784,255,21877.83774
236.344357,1600,22015.165918
273.092949,1600,22163.818227
277.032023,1567,22302.040626
155.878163,1413,22426.699193
276.860298,1509,22567.350041
279.088426,1574,22727.706889
279.111318,1482,22861.813633
284.68537,1456,22964.011891
-60.753119,369,23033.308632
-113.212833,39,23037.081214
-116.058291,40,23038.88123
-110.458472,40,23040.684869
-112.307247,38,23044.454105
-113.335511,41,23046.250548
-104.012352,64,23049.157711
-112.81095,39,23052.970004
-112.367726,40,23054.808537
-113.225231,41,23056.755476
-113.076975,42,23060.609321
-112.026169,49,23062.84236
-111.814228,36,23064.469314
-116.171363,42,23068.326007
-113.275798,39,23070.115864
-116.055961,39,23072.042402
-108.820044,38,23075.523742
-114.66444,39,23077.062456
-114.624934,39,23078.814832
-112.997563,39,23080.477213
-115.411297,39,23084.112727
-111.028167,43,23085.191184
-112.621307,39,23086.177343
-116.3549,40,23090.646439
-114.232416,39,23092.670426
-114.048325,38,23093.610131
-111.864097,38,23095.653462
-112.271026,37,23096.575605
-117.510408,41,23097.604242
-115.162321,39,23098.588627
-111.758233,93,23104.608248
277.828667,1463,23214.531388
280.408289,1427,23345.685087
278.914434,1400,23498.506786
279.64933,1422,23601.157294
277.969499,1434,23738.374127
281.782593,1381,23867.614506
279.238551,1428,23991.701733
279.716723,1468,24120.095079
279.4559,1401,24258.896482
279.189172,1422,24410.342727
280.632786,1372,24505.560729
283.928081,1339,24632.76031
279.045236,1385,24765.441392
285.229484,1381,24865.685122
32.635403,757,24947.810853
-114.648768,40,24949.838589
-114.249261,38,24950.79376
-112.914005,37,24951.844572
-113.052395,39,24953.800038
-116.484427,41,24957.758796
-115.561418,39,24959.653837
-114.756049,40,24961.506054
-110.748519,38,24965.278095
-112.477995,39,24967.149367
-113.621446,38,24968.982727
-112.062271,37,24972.503507
-111.868812,40,24974.507326
-115.360278,40,24976.622437
-115.869613,40,24978.519924
-111.655253,37,24982.415344
-115.19529,39,24984.321287
-115.038224,39,24986.112268
-114.161165,39,24989.86139
-113.998593,38,24991.667501
-114.160576,39,24993.492643
-113.198312,38,24997.288188
-113.708523,38,24999.063838
-110.031863,42,25001.114412
-113.098892,37,25002.801522
-115.886222,40,25006.875229
-113.594892,38,25008.66627
-114.509077,39,25010.357587
-115.076924,40,25014.367556
-114.513292,39,25016.228839
-114.151656,38,25017.867065
-115.990703,39,25021.550132
287.213252,1410,25144.587568
79.053659,969,25238.590861
26.461339,728,25285.946975
267.257823,1600,25449.838981
82.882051,1087,25540.532719
284.938601,1425,25671.716066
287.627324,1475,25799.442169
29.282929,608,25847.511669
282.066897,1401,25999.829442
-81.555571,178,26007.718774
279.093181,1473,26129.226654
283.092253,1319,26228.782693
285.024827,1355,26349.833525
283.483054,1468,26504.466032
285.906104,1354,26609.966103
283.341804,1390,26740.72574
150.770234,1285,26864.995084
-110.768694,43,26866.721143
-114.815709,39,26870.638111
-114.199165,39,26872.337183
-114.056749,39,26874.304612
-114.861596,39,26878.483479
-114.742411,39,26880.299509
-114.619829,39,26882.127526
-113.598569,38,26883.758531
-113.124181,38,26887.742455
-111.506522,37,26889.437059
-112.436972,38,26891.226108
-112.604943,40,26894.890333
-115.617426,40,26896.694405
-114.557367,39,26898.535653
-113.78105,39,26902.245383
-115.877438,40,26904.108273
-115.363292,38,26906.027499
-114.219118,39,26907.908254
-113.722087,39,26911.612992
-114.369888,39,26913.461279
-114.689317,39,26915.271822
-114.709934,39,26919.131146
-115.679037,40,26921.12502
-114.083996,38,26923.005715
-116.621337,41,26927.042363
-115.704149,40,26928.830652
-114.851714,39,26930.640529
-113.636318,39,26933.934371
-114.515618,39,26935.601601
-114.945165,39,26937.505096
-115.835793,40,26939.376163
-110.688543,70,26944.388975
284.587533,1395,27064.194316
283.212184,1379,27195.043867
282.441442,1397,27320.649943
285.76255,1276,27417.967199
281.842115,1461,27547.518035
288.52859,1271,27670.563949
289.404114,1290,27772.42216
283.981547,1357,27921.205265
283.033634,1339,28017.866537
282.797495,1420,28143.693269
162.148245,1221,28273.404145
153.680134,1171,28362.519364
285.803806,1333,28490.116121
283.378762,1344,28624.16974
284.714956,1336,28725.278092
-10.251321,534,28801.456516
-116.485346,38,28805.315928
-115.459219,37,28806.552022
-116.763181,38,28807.507558
-114.870173,37,28810.843019
-115.251084,37,28813.305306
-116.423331,38,28814.903848
-115.387164,37,28815.836132
-114.921236,38,28817.887098
-114.676931,37,28818.826762
-114.999578,37,28819.78138
-115.286457,37,28823.177207
-115.293975,37,28824.886888
-116.470203,38,28826.731922
-115.345618,37,28828.460879
-116.224847,44,28832.845834
-116.525253,39,28834.610896
-114.750261,38,28836.519051
-116.883979,39,28840.353591
-118.017439,40,28842.243679
-116.858111,39,28844.030931
-116.01773,38,28847.447211
-116.439967,38,28849.371735
-115.602673,37,28850.964888
-117.107016,39,28852.864533
-115.824552,38,28856.756132
-116.530211,38,28858.521901
-115.69749,37,28860.252238
-116.633667,38,28864.055059
-116.406889,38,28865.884831
-117.204087,39,28867.631159
-116.025131,37,28871.464489
273.754369,1567,28981.447035
281.697068,1455,29121.305925
284.370865,1381,29242.059721
275.578995,1510,29348.877776
283.904205,1420,29504.394978
275.548149,1584,29647.674777
280.189442,1470,29804.995051
288.256469,1358,29906.719492
285.931392,1460,30041.028707
288.455352,1372,30159.45787
283.648698,1409,30289.565552
285.788548,1371,30419.714455
286.551591,1349,30547.448708
283.621774,1405,30651.51058
-34.365812,458,30721.413346
-114.517046,38,30724.679009
-113.245497,37,30726.613883
-116.303726,40,30728.389272
-115.659785,39,30730.109872
-115.341228,39,30734.149433
-116.356573,39,30736.185386
-114.593968,38,30737.997434
-115.202243,38,30741.683694
-114.094018,38,30743.406311
-114.724066,38,30745.175725
-115.511822,39,30749.216611
-116.317232,39,30751.023642
-115.835699,40,30752.889231
-115.572598,38,30754.6249
-115.57382,39,30758.574588
-116.80592,40,30760.48247
-116.832053,40,30762.311219
-115.274626,38,30766.220512
-116.498134,39,30768.196783
-116.937165,40,30770.05474
-115.267553,38,30774.125729
-116.317467,39,30775.945798
-115.71251,39,30777.768439
-114.416273,37,30781.50418
-116.766312,40,30783.372145
-116.590209,40,30785.234891
-115.017914,38,30787.203157
-115.214477,38,30790.886889
-115.379249,38,30792.801704
-116.22216,39,30794.475711
-114.485487,37,30797.957904
285.379472,1274,30892.69908
-39.926297,340,30908.319307
-107.814301,89,30912.381297
288.375582,1243,31037.216969
287.908761,1282,31184.694792
286.257214,1276,31286.286542
284.192695,1307,31414.887063
287.824926,1278,31510.913596
289.353562,1205,31635.215152
286.701228,1260,31761.694943
288.743351,1267,31857.310287
291.118222,1248,31983.889395
288.90235,1275,32113.350638
287.802664,1249,32210.698196
289.760806,1218,32333.011882
288.506833,1226,32430.799236
294.308894,1162,32530.219828
291.10297,1214,32628.093309
-99.543342,103,32657.44097
-110.793912,40,32658.421584
-110.521915,40,32660.517526
-111.157743,40,32661.499326
-111.081216,40,32662.513617
-110.835558,40,32663.946583
-110.931834,40,32667.719192
-110.313351,40,32669.709644
-111.163082,41,32671.710892
-110.933636,40,32675.808817
-110.497647,40,32677.514623
-110.786292,40,32679.54672
-110.071904,42,32683.365624
-111.455414,41,32685.210162
-111.215444,41,32687.091262
-110.616783,40,32690.86245
-110.777714,40,32692.657395
-111.063724,40,32694.455641
-111.035595,40,32698.177686
-110.941846,40,32699.904601
-111.251662,40,32701.659631
-111.567498,41,32705.661986
-111.112101,40,32707.448379
-110.987751,40,32709.274151
-110.851586,40,32711.039518
-111.362497,41,32714.928594
-111.043739,40,32716.83036
-110.998406,40,32718.634616
-111.067844,40,32722.603199
-111.191166,40,32724.434652
-110.56026,41,32726.42679
-110.098876,40,32751.612403
293.147098,1239,32825.945261
291.899051,1249,32952.007042
293.325797,1231,33044.661114
293.955196,1220,33167.287709
22.936703,542,33213.842292
295.754097,1218,33337.472601
292.753095,1213,33436.452288
295.443991,1222,33551.886035
293.491604,1194,33669.495257
296.247548,1171,33766.973206
294.335974,1222,33890.54775
294.214488,1183,33985.500618
295.342944,1206,34109.628017
296.695652,1171,34191.661224
298.730617,1125,34293.880493
298.271529,1166,34412.680157
295.638951,1207,34506.856106
70.466448,758,34593.114577
-114.989074,37,34594.802934
-115.495844,38,34598.476674
-117.023233,38,34600.112143
-115.681354,38,34602.011344
-115.526085,38,34605.825607
-116.032822,39,34607.77523
-116.097394,39,34609.612906
-116.310481,39,34611.495229
-115.31112,37,34615.137905
-116.165803,38,34617.01501
-115.78402,38,34618.708181
-115.517205,38,34622.56155
-115.761593,38,34624.37132
-114.013441,37,34626.00559
-115.515512,38,34629.869039
-115.674076,38,34631.697594
-115.62221,38,34633.358237
-115.941618,38,34634.924656
-115.651876,38,34638.663265
-116.070838,38,34640.490913
-115.946061,38,34642.378182
-115.9599,38,34646.119115
-116.051314,39,34647.988119
-115.585498,38,34649.811974
-115.720184,38,34652.630423
-115.746521,38,34653.592349
-115.93163,38,34654.829417
-115.431345,38,34656.72511
-111.136347,36,34661.009426
-115.975181,38,34661.959289
-116.636143,38,34662.913436
-115.758515,38,34664.886869
287.329723,1473,34793.054893
297.597246,1259,34916.949809
151.235997,1172,35008.179083
294.486484,1271,35136.128327
294.905968,1267,35256.368831
293.368523,1308,35350.62582
295.132967,1275,35471.032129
69.338306,715,35521.702913
295.530136,1250,35640.113237
294.470732,1274,35736.081331
90.733515,929,35821.201226
298.577594,1283,35938.863886
294.112146,1273,36035.962708
-8.562065,441,36075.188086
293.726568,1340,36190.189286
292.572238,1351,36314.46131
294.891,1293,36429.256275
-35.59498,377,36472.732366
-114.513228,37,36474.372716
-112.931766,35,36477.729152
-114.738475,36,36479.369379
-113.01394,34,36480.811987
-114.666289,36,36484.355678
-114.61425,37,36486.016452
-113.922779,37,36487.608444
-111.822737,34,36489.189013
-114.245143,37,36492.641703
-111.538387,34,36494.203767
-111.858556,34,36495.625667
-114.101654,37,36497.306551
-114.296612,36,36500.781247
-113.595016,43,36502.649457
-114.682147,37,36504.354506
-114.464678,37,36507.841217
-114.05762,37,36509.519367
-114.860545,37,36511.205158
-113.987491,40,36514.798731
-115.122457,37,36516.478693
-114.46268,37,36518.108997
-114.62408,37,36519.703454
-114.668701,37,36523.396704
-115.59886,37,36525.041086
-118.392149,40,36526.726351
-115.240443,38,36530.360635
-114.295569,37,36531.89517
-116.674434,38,36533.611848
-114.981306,37,36537.267705
-114.359138,35,36538.693315
-114.99428,38,36540.413757
-114.480173,37,36542.074386
-113.568782,37,36545.756307
291.71045,1389,36644.111756
295.435709,1315,36765.792275
-92.927295,110,36792.034215
291.82901,1393,36918.439328
-96.07014,114,36923.19832
296.529064,1272,37007.549694
-2.898705,548,37047.21594
294.584393,1325,37101.383859
291.882577,1347,37171.638355
-19.169464,443,37194.314016
289.339836,1460,37262.332309
287.120092,1486,37334.439666
101.974876,856,37382.084969
293.04559,1321,37453.259616
297.073877,1244,37507.112352
296.498835,1314,37577.62052
293.540931,1342,37633.749393
298.041097,1236,37702.981856
114.810326,1202,37773.02496
-115.064226,37,37773.940007
-114.54793,37,37774.862201
-115.258713,38,37775.803658
-113.525363,33,37777.808268
-115.16775,37,37778.736318
-112.24538,34,37779.603179
-112.058025,41,37781.405158
-115.13356,38,37782.395621
-115.050429,37,37783.354059
-116.06161,38,37784.338838
-114.543229,37,37786.270535
-113.590223,35,37787.144473
-115.611286,37,37788.067525
-115.211753,38,37790.131374
-117.454446,38,37791.081365
-115.241303,38,37792.033343
-114.871413,37,37792.974198
-115.237372,37,37794.982705
-114.236999,37,37795.906995
-116.106003,38,37796.851359
-115.30497,37,37798.816012
-110.66005,65,37800.664491
-114.390783,36,37801.558046
-114.641031,35,37803.532286
-114.81405,37,37804.456327
-113.225902,37,37805.383029
-112.726802,33,37806.210671
57.143497,675,37835.443462
-45.951926,314,37842.751978
297.764358,1465,37929.684697
140.357134,1051,37966.756943
302.60651,1333,38049.792304
303.807437,1276,38104.644938
-16.570862,406,38129.410636
-33.606308,297,38148.853358
306.62725,1226,38202.549929
94.203619,918,38251.844158
12.584175,537,38276.716473
-36.369924,349,38297.488017
304.198428,1246,38365.942104
38.169345,627,38393.062367
121.82726,1019,38441.164534
81.175708,836,38485.4945
-67.120229,199,38490.14159
305.001201,1241,38559.304272
22.880904,578,38585.111081
77.110421,840,38632.800709
84.317126,798,38663.96007
-106.938498,68,38665.541725
303.069185,1224,38732.351817
302.269714,1308,38800.132441
32.342657,705,38844.578894
-117.390031,38,38845.495915
-116.96769,38,38847.492635
-115.361934,36,38848.391057
-116.991295,38,38849.320436
-115.983024,36,38850.235976
-115.456417,38,38852.248652
-114.116216,35,38853.120271
-115.75696,37,38854.044744
-118.173571,39,38856.120793
-116.905528,37,38857.055167
-115.900324,36,38857.957805
-115.968027,37,38858.879897
-116.555934,37,38860.808699
-114.316547,34,38861.673298
-115.566379,37,38862.636376
-115.612914,38,38864.448856
-115.723326,37,38865.428417
-115.152558,35,38866.353405
-112.527174,60,38868.953619
-115.72793,37,38869.88448
-116.45504,37,38870.829953
-116.337157,38,38871.778923
-113.836791,34,38873.796216
-112.047033,34,38874.654523
-115.197576,36,38875.559153
-116.424226,38,38877.649567
-115.340929,37,38878.585687
-115.562652,37,38879.524937
-115.771132,37,38880.466063
-115.423917,36,38882.42809
-115.326755,36,38883.333572
-116.523076,38,38884.282134
-116.134871,38,38886.351921
-29.419961,339,38894.334171
-85.449005,166,38898.187915
26.773349,606,38924.785789
-65.173553,234,38942.525352
-47.830607,288,38949.256644
75.26416,811,38996.264946
144.043004,1123,39047.555546
-51.454141,309,39067.18023
22.578336,568,39108.4174
76.849724,797,39139.672657
24.333194,609,39166.187789
-71.776845,217,39171.260755
-83.920254,142,39198.766087
82.445451,844,39230.887614
88.653753,882,39263.665253
305.077074,1284,39333.934188
299.320915,1419,39420.157957
-13.116287,591,39446.168777
-64.763193,213,39451.390777
53.291894,749,39481.205749
177.738984,1232,39547.438748
70.317267,799,39578.369244
301.080447,1306,39646.49104
305.192071,1304,39729.447848
47.470899,780,39760.121196
122.024313,1002,39810.745158
306.595965,1268,39865.076062
32.165656,693,39905.251288
-116.147004,36,39907.227075
-117.770598,38,39908.168097
-109.386502,44,39909.261163
-111.808564,43,39911.466997
-109.033831,37,39912.397009
-116.810953,38,39913.346091
-118.504125,39,39914.324559
-117.013279,39,39916.350197
-115.459864,36,39917.255063
-117.15352,37,39918.167903
-109.457854,50,39920.497924
-116.508881,36,39921.408065
-114.332112,37,39922.334975
-115.314262,36,39924.277954
-117.361599,38,39925.224823
-116.549734,37,39926.14413
-117.473583,39,39927.122065
-117.81935,38,39929.214832
-118.191679,39,39930.205107
-116.527323,36,39931.126417
-114.354436,37,39933.144681
-114.477636,35,39934.040345
-116.851085,37,39934.988736
-115.825467,37,39936.972226
-115.788163,37,39937.895747
-111.289275,42,39938.956852
-117.45897,39,39940.000456
-116.104251,37,39941.740536
-117.089112,38,39942.754883
-117.063269,38,39943.761901
-112.308925,45,39945.684874
298.687757,1406,40015.816628
-2.71901,512,40027.794401
-15.783773,365,40064.242904
300.035455,1468,40123.545194
307.607819,1236,40192.864436
303.656231,1331,40261.899706
299.884366,1317,40329.764493
78.36415,791,40373.888681
55.816811,685,40402.230323
37.038237,622,40429.096308
-76.243284,229,40434.655339
-65.902101,217,40452.219426
-29.460416,381,40476.689364
306.258432,1244,40530.842042
-63.428084,271,40549.481742
306.999491,1176,40615.11791
303.941532,1268,40680.232117
64.573794,926,40713.830997
-48.180502,271,40732.488094
303.267551,1273,40802.65444
304.366836,1251,40856.766036
-52.557682,255,40878.06354
304.624807,1223,40931.559665
72.127368,823,40975.981915
-116.857936,38,40976.926266
-116.079982,37,40978.923247
-115.892208,37,40979.850044
-116.338093,44,40980.955035
-117.016483,38,40983.017634
-118.229972,39,40983.982183
-116.746287,37,40984.89774
-118.043598,39,40986.939078
-117.758773,39,40987.904455
-110.865313,41,40988.935277
-118.150813,39,40989.902028
-117.53798,38,40991.984346
-114.797817,36,40992.888952
-117.205475,38,40993.838642
-118.183951,39,40995.874022
-117.00299,37,40996.789964
-114.394684,36,40997.673741
-110.401523,61,41000.335485
-117.554074,39,41001.309091
-115.096905,36,41002.216468
-115.085509,36,41004.209715
-118.318878,39,41005.19046
-115.264177,36,41006.096566
-117.336633,38,41007.05543
-117.302893,38,41009.042574
-117.797915,39,41010.029712
-118.482539,39,41011.023259
-115.239532,36,41012.714899
-117.627049,38,41013.699345
-117.8171,39,41014.710422
-117.245276,38,41016.42871
143.866706,1121,41067.392283
304.3641,1310,41135.573165
183.750895,1429,41193.622876
304.872548,1281,41264.015642
304.271819,1253,41332.269412
303.763852,1297,41387.080316
304.266662,1307,41454.880538
-92.99299,113,41469.879852
304.620775,1303,41541.103594
299.10007,1408,41598.892296
172.187,1180,41665.88191
305.521561,1265,41719.793907
301.207003,1402,41787.323946
119.074307,926,41847.817792
304.838384,1275,41901.004023
308.330532,1212,41969.77237
95.297695,878,42002.711973
15.677799,566,42042.670813
-110.962079,40,42043.678868
-116.540675,37,42045.477525
-114.395791,35,42046.374619
-114.255428,35,42047.262017
-114.387263,35,42048.143946
-114.069313,35,42050.095464
-113.576804,34,42050.966695
-116.318164,37,42051.913954
-115.991847,37,42052.856444
-115.268554,36,42054.907948
-116.209031,37,42055.86835
-114.393773,35,42056.767174
-111.426775,40,42058.855836
-114.759083,36,42059.742986
-115.772623,36,42060.652667
-113.69161,37,42061.598079
-117.007824,37,42063.705226
-114.280962,35,42064.577393
-114.914272,36,42065.48776
-114.340613,35,42067.441118
-113.354788,36,42068.346772
-113.008783,37,42069.284492
-116.322974,37,42070.214625
-114.215463,35,42072.165276
-116.534827,37,42073.097629
-114.966647,36,42074.005474
-116.354875,37,42076.089276
-114.365259,35,42076.967428
-115.730903,36,42077.872814
-116.31647,37,42078.801434
-114.782908,35,42080.715711
-116.587211,37,42081.651499
-115.715849,36,42082.563475
-115.400806,36,42084.277112
309.402667,1244,42137.91785
304.956667,1332,42204.798507
308.025706,1268,42258.870184
308.474012,1297,42328.59673
306.785705,1226,42397.844807
305.084642,1299,42452.941552
305.405221,1347,42520.859547
40.35597,658,42548.568632
165.049973,1101,42612.630656
305.305053,1251,42666.886019
308.784428,1206,42735.349493
304.91455,1296,42803.950172
93.158223,1048,42853.009226
303.225771,1265,42920.46708
299.698207,1444,42979.214773
197.431007,1201,43047.444574
161.575938,1066,43111.40719
-116.257537,37,43112.358434
-116.003248,37,43114.009329
-115.908045,36,43114.90778
-114.793189,36,43115.805769
-114.9296,36,43116.708823
-116.420751,38,43118.701484
-110.030298,59,43120.133231
-117.28091,38,43122.114444
-115.56646,36,43123.022818
-110.151489,43,43124.097932
-115.860884,36,43125.009315
-116.694326,37,43127.055631
-115.983691,37,43127.994252
-117.796184,38,43128.940814
-116.542867,37,43130.865804
-115.857105,37,43131.807194
-114.694904,35,43132.69782
-114.805211,35,43133.574847
-114.561099,35,43135.563514
-109.812523,43,43136.609531
-114.226851,35,43137.504416
-116.399863,37,43139.501639
-116.217454,37,43140.42896
-115.284017,36,43141.337864
-117.430652,38,43142.289752
-116.616246,37,43144.221714
-119.51582,40,43145.226604
-115.45887,36,43146.13237
-115.152088,36,43148.133135
-116.917205,37,43149.069665
-115.470243,36,43149.981425
-118.282238,39,43152.03338
-83.236536,171,43156.189636
-85.141886,166,43160.253706
-88.107777,174,43164.316372
123.35281,1281,43231.338667
-23.529467,526,43255.507452
-13.197656,483,43279.175679
-16.933077,452,43301.985166
-56.39083,348,43310.138215
-82.488779,208,43327.160892
-73.983258,236,43332.770045
-94.457908,144,43349.971639
-69.32024,228,43367.586357
-69.894999,243,43373.266859
-70.540035,234,43378.855358
90.314712,995,43426.8586
42.364079,715,43471.61717
-88.766737,191,43488.423188
304.667158,1464,43560.287379
23.895643,629,43587.38251
10.252453,651,43614.826526
48.955452,746,43659.320849
41.31829,750,43689.328082
-59.254501,331,43709.529562
6.637803,569,43734.441406
17.370181,580,43775.705028
41.972729,753,43805.959963
-34.765977,359,43814.339151
93.840395,1008,43875.967498
56.878586,827,43907.688912
137.531106,1139,43972.7117
-36.472213,384,43994.030252
172.223579,1386,44051.266095
-50.45906,403,44088.638512
302.99251,1499,44148.218084
-59.297929,266,44170.048146
-116.429204,36,44170.940234
-113.10581,39,44172.917611
-116.518838,37,44173.853438
-117.173039,37,44174.757954
-114.758499,35,44175.635191
-117.83635,38,44177.680569
-116.594986,37,44178.613833
-114.767083,35,44179.507933
-116.7365,37,44181.22412
-117.450231,38,44182.222939
-117.036871,37,44183.186373
-114.737388,35,44184.095948
-115.01068,35,44185.822286
-115.033371,36,44186.714144
-117.011138,37,44187.641696
-116.594865,37,44189.638121
-114.369506,38,44190.568526
-116.943039,37,44191.478905
-110.466547,42,44192.522717
-116.365068,37,44194.548917
-116.660816,37,44195.485947
-116.768072,37,44196.427589
-117.819899,38,44198.476892
-116.52104,37,44199.413285
-114.499628,35,44200.278655
-116.42399,36,44201.187272
